#TradeId,NettingSetId,CVA,DVA,FBA,FCA,FBAexOwnSP,FCAexOwnSP,FBAexAllSP,FCAexAllSP,COLVA,MVA,OurKVACCR,TheirKVACCR,OurKVACVA,TheirKVACVA,CollateralFloor,AllocatedCVA,AllocatedDVA,AllocationMethod,BaselEPE,BaselEEPE
,CPTY_A,1065.41,914.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-823.26,1065.41,914.58,None,93707.66,3318316.19
Swap_20y_rec_overcollateral,CPTY_A,4030.74,20450.26,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,52696.73,52696.73
,CPTY_A_full,1047.55,927.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-823.26,1047.55,927.64,None,88877.31,3251234.08
Swap_20y_rec_fullcollateral,CPTY_A_full,4030.74,20450.26,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,52696.73,52696.73
,CPTY_B,948.88,1037.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,823.26,948.88,1037.86,None,75214.68,351598.98
Swap_20y_payer_undercollateral,CPTY_B,20450.26,4030.74,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,1211849.69,1212364.74
,CPTY_B_full,927.64,1047.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,823.26,927.64,1047.55,None,69534.16,276876.51
Swap_20y_payer_fullcollateral,CPTY_B_full,20450.26,4030.74,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,1211849.69,1212364.74
