#NettingSet,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
CPTY_A,2016-02-05,0.000000,721567.25,0.00,721567.24,721567.24,721567.24,721567.24,721567.24,721567.24
CPTY_A,2016-02-08,0.008197,1255717.88,483410.53,3444494.50,0.00,1255706.14,1255706.14,1255706.14,1255706.14
CPTY_A,2016-02-09,0.010929,1436990.38,629838.50,4771953.00,0.00,1436972.33,1436972.33,1301022.69,1301022.69
CPTY_A,2016-02-10,0.013661,1710025.88,842583.75,6006125.13,0.00,1709998.80,1709998.80,1382817.91,1382817.91
CPTY_A,2016-02-11,0.016393,1622188.13,795593.00,7162616.86,0.00,1622157.12,1709998.80,1422707.78,1437348.06
CPTY_A,2016-02-12,0.019126,1659954.25,882392.81,6554479.69,0.00,1659917.13,1709998.80,1456594.83,1476298.16
CPTY_A,2016-02-16,0.030055,1596970.75,826757.50,6888736.84,0.00,1596914.27,1709998.80,1507620.08,1561280.21
CPTY_A,2016-02-17,0.032787,1807796.63,1006790.94,6759680.41,0.00,1807726.78,1807726.78,1532628.97,1581817.43
CPTY_A,2016-02-18,0.035519,1800798.38,1038687.19,6510844.96,0.00,1800722.05,1807726.78,1553251.52,1599195.07
CPTY_A,2016-02-19,0.038251,1783224.00,1004363.06,6779329.75,0.00,1783141.78,1807726.78,1569672.25,1614090.19
CPTY_A,2016-02-22,0.046448,1935405.25,1164954.75,6279952.91,0.00,1935294.18,1935294.18,1634193.77,1670773.25
CPTY_A,2016-02-23,0.049180,2038816.13,1252011.88,7176550.74,0.00,2038691.54,2038691.54,1656665.87,1691213.15
CPTY_A,2016-02-24,0.051913,2140388.25,1315976.75,7642743.28,0.00,2140249.27,2140249.27,1682117.62,1714846.63
CPTY_A,2016-02-25,0.054645,2207656.00,1361389.00,8149459.30,0.00,2207498.06,2207498.06,1708386.65,1739479.20
CPTY_A,2016-02-26,0.057377,2278221.00,1425717.38,7451990.99,0.00,2278042.80,2278042.80,1735513.13,1765125.09
CPTY_A,2016-02-29,0.065574,2356120.00,1610806.25,8445689.22,0.00,2355888.38,2355888.38,1813060.04,1838970.50
CPTY_A,2016-03-01,0.068306,2429835.50,1642962.88,9063042.62,0.00,2429580.39,2429580.39,1837720.85,1862594.90
CPTY_A,2016-03-02,0.071038,2361020.50,1678427.25,7750601.29,0.00,2360756.94,2429580.39,1857837.62,1884402.03
CPTY_A,2016-03-03,0.073770,2496278.25,1806320.25,7898698.49,0.00,2495982.88,2495982.88,1881472.63,1907053.17
CPTY_A,2016-03-04,0.076503,2455571.00,1792220.00,7718144.02,0.00,2455264.07,2495982.88,1901965.18,1928086.38
CPTY_A,2016-03-07,0.084699,3398963.75,0.00,4066211.91,0.00,3398470.67,3398470.67,2046788.29,2070381.63
CPTY_A,2016-03-08,0.087432,3404718.25,0.00,4126895.75,0.00,3404201.62,3404201.62,2089207.46,2112063.51
CPTY_A,2016-03-09,0.090164,3399101.75,0.00,4158446.50,0.00,3398563.35,3404201.62,2128884.91,2151219.21
CPTY_A,2016-03-10,0.092896,3386927.00,0.00,4259652.75,0.00,3386367.78,3404201.62,2165869.70,2188071.63
CPTY_A,2016-03-11,0.095628,1788093.38,0.00,2990532.75,0.00,1787786.69,3404201.62,2155067.33,2222818.20
CPTY_A,2017-02-06,1.003002,969223.38,0.00,2508008.00,0.00,966147.53,3404201.62,1079501.78,3291565.90
CPTY_A,2018-02-05,2.000262,117833.18,0.00,808089.94,0.00,117009.76,3404201.62,599637.12,3347722.11
