#NettingSet,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
CPTY_A,2025-02-10,0.000000,557780.50,0.00,557780.47,557780.47,557780.47,557780.47,557780.47,557780.47
CPTY_A,2025-03-10,0.076712,749337.63,171026.45,1948355.54,0.00,750945.56,750945.56,750945.56,750945.56
CPTY_A,2025-04-10,0.161644,705515.75,100916.86,1668740.98,0.00,708551.64,750945.56,728670.79,750945.56
CPTY_A,2025-05-10,0.243836,619950.38,3380.76,1357740.10,0.00,623873.88,750945.56,693345.99,750945.56
CPTY_A,2025-06-10,0.328767,1030214.63,0.00,1885526.67,0.00,1038767.60,1038767.60,782579.91,825299.59
CPTY_A,2025-07-10,0.410959,1049654.88,0.00,2646669.55,0.00,1060215.25,1060215.25,838106.97,872282.72
CPTY_A,2025-08-10,0.495890,1064630.00,0.00,2729672.44,0.00,1077292.57,1077292.57,879072.46,907394.91
CPTY_A,2025-09-10,0.580822,1463200.00,0.00,3352806.34,0.00,1483104.62,1483104.62,967397.92,991578.87
CPTY_A,2025-10-10,0.663014,1479152.38,0.00,3164944.29,0.00,1501803.81,1501803.81,1033646.59,1054829.90
CPTY_A,2025-11-10,0.747945,1494249.88,0.00,3098101.29,0.00,1519573.24,1519573.24,1088825.07,1107602.95
CPTY_A,2025-12-10,0.830137,1882381.88,4875.88,3147282.92,0.00,1917274.95,1917274.95,1170849.81,1187768.50
CPTY_A,2026-01-10,0.915068,1890873.38,0.00,3528319.44,0.00,1928936.44,1928936.44,1241211.15,1256559.53
CPTY_A,2026-02-10,1.000000,1907639.00,0.00,3625876.47,0.00,1949338.16,1949338.16,1301353.44,1315398.27
CPTY_A,2026-03-10,1.076712,739219.56,102664.07,2248250.86,0.00,756477.11,1949338.16,1262532.73,1360564.47
CPTY_A,2026-04-10,1.161644,808694.06,154027.72,2458429.00,0.00,828900.31,1949338.16,1230828.48,1403611.60
CPTY_A,2026-05-10,1.243836,839862.88,173122.72,2712125.81,0.00,862183.51,1949338.16,1206468.68,1439672.83
CPTY_A,2026-06-10,1.328767,1145903.50,117574.29,2849065.63,0.00,1178289.21,1949338.16,1204667.52,1472249.38
CPTY_A,2026-07-10,1.410959,1151573.13,109035.39,2880749.87,0.00,1186003.82,1949338.16,1203580.31,1500040.96
CPTY_A,2026-08-10,1.495890,1161962.00,103583.26,2793196.53,0.00,1198671.55,1949338.16,1203301.61,1525550.50
CPTY_A,2026-09-10,1.580822,1459729.63,59993.74,3220738.62,0.00,1508236.04,1949338.16,1219684.57,1548318.99
CPTY_A,2026-10-10,1.663014,1458493.63,44438.29,3341132.71,0.00,1509267.39,1949338.16,1233996.73,1568138.72
CPTY_A,2026-11-10,1.747945,1464172.25,36102.15,3316096.38,0.00,1517541.97,1949338.16,1247774.01,1586660.95
CPTY_A,2026-12-10,1.830137,1792693.63,29083.24,3356852.99,0.00,1861084.24,1949338.16,1275317.88,1602948.85
CPTY_A,2027-01-10,1.915068,1821945.50,42158.81,3356297.23,0.00,1894671.54,1949338.16,1302785.64,1618310.89
CPTY_A,2027-02-10,2.000000,1830759.88,34471.21,3688990.40,0.00,1907078.19,1949338.16,1328447.38,1632368.21
CPTY_A,2027-03-10,2.076712,805912.06,276185.91,2249546.98,0.00,840845.48,1949338.16,1310435.70,1644076.87
CPTY_A,2027-04-10,2.161644,812925.38,265209.22,2534768.34,0.00,849663.10,1949338.16,1292331.83,1656070.66
CPTY_A,2027-05-10,2.243836,826243.00,260459.42,2579043.64,0.00,865060.88,1949338.16,1276680.88,1666813.06
CPTY_A,2027-06-10,2.328767,1060992.00,164210.52,3151092.14,0.00,1112803.63,1949338.16,1270704.18,1677116.91
CPTY_A,2027-07-10,2.410959,1075605.00,165484.41,2983743.60,0.00,1130061.42,1949338.16,1265909.54,1686397.18
