#TradeId,IsPar,Factor_1,ShiftSize_1,Factor_2,ShiftSize_2,Currency,Base NPV,Delta,Gamma
bmaBasisSwap_01y,false,DiscountCurve/USD/0/6M,0.000100,,0.000000,EUR,141.47,0.01,0.00
bmaBasisSwap_01y,false,DiscountCurve/USD/1/1Y,0.000100,,0.000000,EUR,141.47,0.05,0.00
bmaBasisSwap_01y,false,DiscountCurve/USD/2/2Y,0.000100,,0.000000,EUR,141.47,0.00,0.00
bmaBasisSwap_01y,false,IndexCurve/USD-LIBOR-3M/0/6M,0.000100,,0.000000,EUR,141.47,180.16,-0.01
bmaBasisSwap_01y,false,IndexCurve/USD-LIBOR-3M/1/1Y,0.000100,,0.000000,EUR,141.47,-698.19,-0.03
bmaBasisSwap_01y,false,IndexCurve/USD-LIBOR-3M/2/2Y,0.000100,,0.000000,EUR,141.47,-11.54,0.00
bmaBasisSwap_01y,false,IndexCurve/USD-SIFMA/0/6M,0.000100,,0.000000,EUR,141.47,-11.25,0.00
bmaBasisSwap_01y,false,IndexCurve/USD-SIFMA/1/1Y,0.000100,,0.000000,EUR,141.47,867.84,0.00
bmaBasisSwap_01y,false,IndexCurve/USD-SIFMA/2/2Y,0.000100,,0.000000,EUR,141.47,16.42,0.00
bmaBasisSwap_01y,false,FXSpot/USDEUR/0/spot,0.008831,,0.000000,EUR,141.47,1.41,0.00
bmaBasisSwap_01y,false,DiscountCurve/USD/0/6M,0.000100,IndexCurve/USD-LIBOR-3M/0/6M,0.000100,EUR,141.47,0.00,0.00
bmaBasisSwap_01y,false,DiscountCurve/USD/0/6M,0.000100,IndexCurve/USD-LIBOR-3M/1/1Y,0.000100,EUR,141.47,0.00,0.01
bmaBasisSwap_01y,false,DiscountCurve/USD/0/6M,0.000100,IndexCurve/USD-SIFMA/0/6M,0.000100,EUR,141.47,0.00,-0.01
bmaBasisSwap_01y,false,DiscountCurve/USD/0/6M,0.000100,IndexCurve/USD-SIFMA/1/1Y,0.000100,EUR,141.47,0.00,-0.01
bmaBasisSwap_01y,false,DiscountCurve/USD/1/1Y,0.000100,IndexCurve/USD-LIBOR-3M/0/6M,0.000100,EUR,141.47,0.00,-0.03
bmaBasisSwap_01y,false,DiscountCurve/USD/1/1Y,0.000100,IndexCurve/USD-LIBOR-3M/1/1Y,0.000100,EUR,141.47,0.00,0.05
bmaBasisSwap_01y,false,DiscountCurve/USD/1/1Y,0.000100,IndexCurve/USD-LIBOR-3M/2/2Y,0.000100,EUR,141.47,0.00,0.00
bmaBasisSwap_01y,false,DiscountCurve/USD/1/1Y,0.000100,IndexCurve/USD-SIFMA/0/6M,0.000100,EUR,141.47,0.00,0.03
bmaBasisSwap_01y,false,DiscountCurve/USD/1/1Y,0.000100,IndexCurve/USD-SIFMA/1/1Y,0.000100,EUR,141.47,0.00,-0.06
bmaBasisSwap_01y,false,DiscountCurve/USD/1/1Y,0.000100,IndexCurve/USD-SIFMA/2/2Y,0.000100,EUR,141.47,0.00,0.00
bmaBasisSwap_01y,false,DiscountCurve/USD/2/2Y,0.000100,IndexCurve/USD-LIBOR-3M/0/6M,0.000100,EUR,141.47,0.00,0.00
bmaBasisSwap_01y,false,DiscountCurve/USD/2/2Y,0.000100,IndexCurve/USD-LIBOR-3M/1/1Y,0.000100,EUR,141.47,0.00,0.00
bmaBasisSwap_01y,false,DiscountCurve/USD/2/2Y,0.000100,IndexCurve/USD-LIBOR-3M/2/2Y,0.000100,EUR,141.47,0.00,0.00
bmaBasisSwap_01y,false,DiscountCurve/USD/2/2Y,0.000100,IndexCurve/USD-SIFMA/0/6M,0.000100,EUR,141.47,0.00,0.00
bmaBasisSwap_01y,false,DiscountCurve/USD/2/2Y,0.000100,IndexCurve/USD-SIFMA/1/1Y,0.000100,EUR,141.47,0.00,0.00
bmaBasisSwap_01y,false,DiscountCurve/USD/2/2Y,0.000100,IndexCurve/USD-SIFMA/2/2Y,0.000100,EUR,141.47,0.00,0.00
bmaBasisSwap_02y,false,DiscountCurve/USD/0/6M,0.000100,,0.000000,EUR,104.76,0.01,0.00
bmaBasisSwap_02y,false,DiscountCurve/USD/1/1Y,0.000100,,0.000000,EUR,104.76,0.06,0.00
bmaBasisSwap_02y,false,DiscountCurve/USD/2/2Y,0.000100,,0.000000,EUR,104.76,0.00,0.00
bmaBasisSwap_02y,false,DiscountCurve/USD/3/3Y,0.000100,,0.000000,EUR,104.76,0.00,0.00
bmaBasisSwap_02y,false,IndexCurve/USD-LIBOR-3M/0/6M,0.000100,,0.000000,EUR,104.76,180.16,-0.01
bmaBasisSwap_02y,false,IndexCurve/USD-LIBOR-3M/1/1Y,0.000100,,0.000000,EUR,104.76,-8.02,-0.05
bmaBasisSwap_02y,false,IndexCurve/USD-LIBOR-3M/2/2Y,0.000100,,0.000000,EUR,104.76,-1378.69,-0.07
bmaBasisSwap_02y,false,IndexCurve/USD-LIBOR-3M/3/3Y,0.000100,,0.000000,EUR,104.76,-17.02,0.00
bmaBasisSwap_02y,false,IndexCurve/USD-SIFMA/0/6M,0.000100,,0.000000,EUR,104.76,-12.26,0.00
bmaBasisSwap_02y,false,IndexCurve/USD-SIFMA/1/1Y,0.000100,,0.000000,EUR,104.76,10.19,0.00
bmaBasisSwap_02y,false,IndexCurve/USD-SIFMA/2/2Y,0.000100,,0.000000,EUR,104.76,1719.29,0.01
bmaBasisSwap_02y,false,IndexCurve/USD-SIFMA/3/3Y,0.000100,,0.000000,EUR,104.76,21.23,0.00
bmaBasisSwap_02y,false,FXSpot/USDEUR/0/spot,0.008831,,0.000000,EUR,104.76,1.05,0.00
bmaBasisSwap_02y,false,DiscountCurve/USD/0/6M,0.000100,IndexCurve/USD-LIBOR-3M/0/6M,0.000100,EUR,104.76,0.00,0.00
bmaBasisSwap_02y,false,DiscountCurve/USD/0/6M,0.000100,IndexCurve/USD-LIBOR-3M/1/1Y,0.000100,EUR,104.76,0.00,0.01
bmaBasisSwap_02y,false,DiscountCurve/USD/0/6M,0.000100,IndexCurve/USD-SIFMA/0/6M,0.000100,EUR,104.76,0.00,-0.01
bmaBasisSwap_02y,false,DiscountCurve/USD/0/6M,0.000100,IndexCurve/USD-SIFMA/1/1Y,0.000100,EUR,104.76,0.00,-0.01
bmaBasisSwap_02y,false,DiscountCurve/USD/1/1Y,0.000100,IndexCurve/USD-LIBOR-3M/0/6M,0.000100,EUR,104.76,0.00,-0.03
bmaBasisSwap_02y,false,DiscountCurve/USD/1/1Y,0.000100,IndexCurve/USD-LIBOR-3M/1/1Y,0.000100,EUR,104.76,0.00,0.03
bmaBasisSwap_02y,false,DiscountCurve/USD/1/1Y,0.000100,IndexCurve/USD-LIBOR-3M/2/2Y,0.000100,EUR,104.76,0.00,0.05
bmaBasisSwap_02y,false,DiscountCurve/USD/1/1Y,0.000100,IndexCurve/USD-SIFMA/0/6M,0.000100,EUR,104.76,0.00,0.03
bmaBasisSwap_02y,false,DiscountCurve/USD/1/1Y,0.000100,IndexCurve/USD-SIFMA/1/1Y,0.000100,EUR,104.76,0.00,-0.03
bmaBasisSwap_02y,false,DiscountCurve/USD/1/1Y,0.000100,IndexCurve/USD-SIFMA/2/2Y,0.000100,EUR,104.76,0.00,-0.07
bmaBasisSwap_02y,false,DiscountCurve/USD/2/2Y,0.000100,IndexCurve/USD-LIBOR-3M/0/6M,0.000100,EUR,104.76,0.00,0.00
bmaBasisSwap_02y,false,DiscountCurve/USD/2/2Y,0.000100,IndexCurve/USD-LIBOR-3M/1/1Y,0.000100,EUR,104.76,0.00,-0.09
bmaBasisSwap_02y,false,DiscountCurve/USD/2/2Y,0.000100,IndexCurve/USD-LIBOR-3M/2/2Y,0.000100,EUR,104.76,0.00,0.17
bmaBasisSwap_02y,false,DiscountCurve/USD/2/2Y,0.000100,IndexCurve/USD-LIBOR-3M/3/3Y,0.000100,EUR,104.76,0.00,0.00
