#TradeId,IsPar,Factor_1,ShiftSize_1,Factor_2,ShiftSize_2,Currency,Base NPV,Delta,Gamma
CommodityForward_Gold_1Y,false,DiscountCurve/USD/1/1Y,0.000100,,0.000000,USD,1398.71,-0.14,0.00
CommodityForward_Gold_1Y,false,CommodityCurve/COMDTY_GOLD_USD/0/1Y,11.605933,,0.000000,USD,1398.71,-11540.27,0.00
CommodityForward_Gold_Apr_17,false,DiscountCurve/USD/1/1Y,0.000100,,0.000000,USD,-8.90,0.00,0.00
CommodityForward_Gold_Apr_17,false,DiscountCurve/USD/2/2Y,0.000100,,0.000000,USD,-8.90,0.00,0.00
CommodityForward_Gold_Apr_17,false,CommodityCurve/COMDTY_GOLD_USD/0/1Y,11.605933,,0.000000,USD,-8.90,5441.78,0.00
CommodityForward_Gold_Apr_17,false,CommodityCurve/COMDTY_GOLD_USD/1/5Y,12.003867,,0.000000,USD,-8.90,324.80,0.00
CommodityForward_WTI_2Y,false,DiscountCurve/USD/2/2Y,0.000100,,0.000000,USD,-1669620.66,334.35,-0.07
CommodityForward_WTI_2Y,false,CommodityCurve/COMDTY_WTI_USD/0/1Y,0.408686,,0.000000,USD,-1669620.66,328104.54,0.00
CommodityForward_WTI_2Y,false,CommodityCurve/COMDTY_WTI_USD/1/5Y,0.491389,,0.000000,USD,-1669620.66,109268.39,0.00
CommodityForward_WTI_Oct_21,false,DiscountCurve/USD/4/5Y,0.000100,,0.000000,USD,81241.18,-25.73,0.01
CommodityForward_WTI_Oct_21,false,DiscountCurve/USD/5/7Y,0.000000,,0.000000,USD,81241.18,-20.89,0.01
CommodityForward_WTI_Oct_21,false,CommodityCurve/COMDTY_WTI_USD/1/5Y,0.491389,,0.000000,USD,81241.18,-197727.68,0.00
CommodityForward_WTI_Oct_21,false,CommodityCurve/COMDTY_WTI_USD/2/10Y,0.521287,,0.000000,USD,81241.18,-36081.62,0.00
CommodityOption_Gold_Apr_17,false,DiscountCurve/USD/1/1Y,0.000100,,0.000000,USD,-23540.49,1.83,0.00
CommodityOption_Gold_Apr_17,false,DiscountCurve/USD/2/2Y,0.000100,,0.000000,USD,-23540.49,1.06,0.00
CommodityOption_Gold_Apr_17,false,CommodityCurve/COMDTY_GOLD_USD/0/1Y,11.605933,,0.000000,USD,-23540.49,2510.75,-199.77
CommodityOption_Gold_Apr_17,false,CommodityCurve/COMDTY_GOLD_USD/1/5Y,12.003867,,0.000000,USD,-23540.49,155.43,-0.71
CommodityOption_Gold_Apr_17,false,CommodityVolatility/COMDTY_GOLD_USD/1/1Y/ATM,0.000000,,0.000000,USD,-23540.49,-172.32,-0.46
CommodityOption_Gold_Apr_17,false,CommodityVolatility/COMDTY_GOLD_USD/5/5Y/ATM,0.000000,,0.000000,USD,-23540.49,-63.29,-0.46
CommodityOption_WTI_Oct_21,false,DiscountCurve/USD/4/5Y,0.000100,,0.000000,USD,2361277.38,-747.90,0.24
CommodityOption_WTI_Oct_21,false,DiscountCurve/USD/5/7Y,0.000000,,0.000000,USD,2361277.38,-607.21,0.16
CommodityOption_WTI_Oct_21,false,CommodityCurve/COMDTY_WTI_USD/1/5Y,0.491389,,0.000000,USD,2361277.38,109227.98,2570.81
CommodityOption_WTI_Oct_21,false,CommodityCurve/COMDTY_WTI_USD/2/10Y,0.521287,,0.000000,USD,2361277.38,19741.24,85.61
CommodityOption_WTI_Oct_21,false,CommodityVolatility/COMDTY_WTI_USD/13/5Y/ATM,0.000000,,0.000000,USD,2361277.38,17933.72,42.57
CommodityOption_WTI_Oct_21,false,CommodityVolatility/COMDTY_WTI_USD/15/10Y/ATM,0.000000,,0.000000,USD,2361277.38,5417.06,41.57
CommodityOption_WTI_Oct_21,false,CommodityVolatility/COMDTY_WTI_USD/21/5Y/1.167,0.000000,,0.000000,USD,2361277.38,442.23,4.32
CommodityOption_WTI_Oct_21,false,CommodityVolatility/COMDTY_WTI_USD/23/10Y/1.167,0.000000,,0.000000,USD,2361277.38,133.60,1.32
