#TradeId,Type,CashflowNo,LegNo,PayDate,FlowType,Amount,Currency,Coupon,Accrual,AccrualStartDate,AccrualEndDate,AccruedAmount,fixingDate,fixingValue,Notional,DiscountFactor,PresentValue,FXRate(Local-Base),PresentValue(Base),BaseCurrency,FloorStrike,CapStrike,FloorVolatility,CapVolatility,EffectiveFloorVolatility,EffectiveCapVolatility
CommodityForward_Gold_1Y,CommodityForward,1,0,#N/A,Notional (units),-1160593.3333,USD,#N/A,#N/A,#N/A,#N/A,#N/A,2017-02-05,1160.5933333333,#N/A,0.9943418517,-1154026.5240929599,1.0000000000,-1154026.5240929599,USD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CommodityForward_Gold_1Y,CommodityForward,1,1,#N/A,Notional,1162000.0000,USD,#N/A,#N/A,#N/A,#N/A,#N/A,2017-02-05,1162.0000000000,#N/A,0.9943418517,1155425.2316309642,1.0000000000,1155425.2316309642,USD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CommodityForward_Gold_Apr_17,CommodityForward,1,0,#N/A,Notional (units),580900.0000,USD,#N/A,#N/A,#N/A,#N/A,#N/A,2017-04-28,1161.8000000000,#N/A,0.9928024234,576718.9277435583,1.0000000000,576718.9277435583,USD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CommodityForward_Gold_Apr_17,CommodityForward,1,1,#N/A,Notional,-580900.0000,USD,#N/A,#N/A,#N/A,#N/A,#N/A,2017-04-28,1161.8000000000,#N/A,0.9928024234,-576718.9277435583,1.0000000000,-576718.9277435583,USD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CommodityForward_WTI_2Y,CommodityForward,1,0,#N/A,Notional (units),44308571.4286,USD,#N/A,#N/A,#N/A,#N/A,#N/A,2018-02-05,44.3085714286,#N/A,0.9871068084,43737292.5278331637,1.0000000000,43737292.5278331637,USD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CommodityForward_WTI_2Y,CommodityForward,1,1,#N/A,Notional,-46000000.0000,USD,#N/A,#N/A,#N/A,#N/A,#N/A,2018-02-05,46.0000000000,#N/A,0.9871068084,-45406913.1866207123,1.0000000000,-45406913.1866207123,USD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CommodityForward_WTI_Oct_21,CommodityForward,1,0,#N/A,Notional (units),-24875000.0000,USD,#N/A,#N/A,#N/A,#N/A,#N/A,2021-10-31,49.7500000000,#N/A,0.9432249101,-23462719.6376393437,1.0000000000,-23462719.6376393437,USD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CommodityForward_WTI_Oct_21,CommodityForward,1,1,#N/A,Notional,24875000.0000,USD,#N/A,#N/A,#N/A,#N/A,#N/A,2021-10-31,49.7500000000,#N/A,0.9432249101,23462719.6376393437,1.0000000000,23462719.6376393437,USD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CommodityOption_Gold_Apr_17,CommodityOption,1,0,2017-04-28,ExpectedFlow,-23702.0568,USD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.9928024234,-23531.4594158537,1.0000000000,-23531.4594158537,USD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CommodityOption_WTI_Oct_21,CommodityOption,1,0,2021-10-31,ExpectedFlow,2543689.9759,USD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.9432249101,2399271.7486960446,1.0000000000,2399271.7486960446,USD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
