#TradeId,Factor,Up/Down,Base NPV,ShiftSize_1,ShiftSize_2,Scenario NPV,Difference
INDEX_CDS,DiscountCurve/EUR/0/2W,Up,9.62,0.000100,#N/A,9.62,0.00
INDEX_CDS,DiscountCurve/EUR/1/1M,Up,9.62,0.000100,#N/A,9.62,0.00
INDEX_CDS,DiscountCurve/EUR/2/3M,Up,9.62,0.000100,#N/A,9.62,0.00
INDEX_CDS,DiscountCurve/EUR/3/6M,Up,9.62,0.000100,#N/A,9.62,0.00
INDEX_CDS,DiscountCurve/EUR/4/9M,Up,9.62,0.000100,#N/A,9.62,0.00
INDEX_CDS,DiscountCurve/EUR/5/1Y,Up,9.62,0.000100,#N/A,9.62,0.00
INDEX_CDS,DiscountCurve/EUR/6/2Y,Up,9.62,0.000100,#N/A,9.62,0.00
INDEX_CDS,DiscountCurve/EUR/7/3Y,Up,9.62,0.000100,#N/A,9.62,0.00
INDEX_CDS,DiscountCurve/EUR/8/4Y,Up,9.62,0.000100,#N/A,9.62,0.00
INDEX_CDS,DiscountCurve/EUR/9/5Y,Up,9.62,0.000100,#N/A,9.62,0.00
INDEX_CDS,DiscountCurve/EUR/10/7Y,Up,9.62,0.000100,#N/A,9.62,0.00
INDEX_CDS,DiscountCurve/EUR/11/10Y,Up,9.62,0.000100,#N/A,9.82,0.20
INDEX_CDS,DiscountCurve/EUR/12/15Y,Up,9.62,0.000100,#N/A,9.63,0.01
INDEX_CDS,DiscountCurve/EUR/0/2W,Down,9.62,0.000100,#N/A,9.62,0.00
INDEX_CDS,DiscountCurve/EUR/1/1M,Down,9.62,0.000100,#N/A,9.62,0.00
INDEX_CDS,DiscountCurve/EUR/2/3M,Down,9.62,0.000100,#N/A,9.62,0.00
INDEX_CDS,DiscountCurve/EUR/3/6M,Down,9.62,0.000100,#N/A,9.62,0.00
INDEX_CDS,DiscountCurve/EUR/4/9M,Down,9.62,0.000100,#N/A,9.62,0.00
INDEX_CDS,DiscountCurve/EUR/5/1Y,Down,9.62,0.000100,#N/A,9.62,0.00
INDEX_CDS,DiscountCurve/EUR/6/2Y,Down,9.62,0.000100,#N/A,9.62,0.00
INDEX_CDS,DiscountCurve/EUR/7/3Y,Down,9.62,0.000100,#N/A,9.62,0.00
INDEX_CDS,DiscountCurve/EUR/8/4Y,Down,9.62,0.000100,#N/A,9.62,0.00
INDEX_CDS,DiscountCurve/EUR/9/5Y,Down,9.62,0.000100,#N/A,9.62,0.00
INDEX_CDS,DiscountCurve/EUR/10/7Y,Down,9.62,0.000100,#N/A,9.61,0.00
INDEX_CDS,DiscountCurve/EUR/11/10Y,Down,9.62,0.000100,#N/A,9.42,-0.20
INDEX_CDS,DiscountCurve/EUR/12/15Y,Down,9.62,0.000100,#N/A,9.61,-0.01
INDEX_CDS,SurvivalProbability/CPTY_D/0/6M,Up,9.62,0.000100,#N/A,9.59,-0.03
INDEX_CDS,SurvivalProbability/CPTY_D/1/1Y,Up,9.62,0.000100,#N/A,9.69,0.08
INDEX_CDS,SurvivalProbability/CPTY_D/2/2Y,Up,9.62,0.000100,#N/A,9.85,0.23
INDEX_CDS,SurvivalProbability/CPTY_D/3/3Y,Up,9.62,0.000100,#N/A,10.05,0.43
INDEX_CDS,SurvivalProbability/CPTY_D/4/4Y,Up,9.62,0.000100,#N/A,10.32,0.70
