#TimeStep,Date,DaysInPeriod,ZeroOrderDIM,AverageDIM,AverageFLOW,SimpleDIM,NettingSet,Time
0,2016-02-19,14,86918.733584,86922.267904,0.000000,98100.156634,CPTY_A,0.038251
1,2016-03-04,14,83431.455847,83432.469088,0.000000,86118.182284,CPTY_A,0.076503
2,2016-03-18,14,84514.583116,84515.591507,0.000000,86779.155680,CPTY_A,0.114754
3,2016-04-01,14,86391.965885,86392.927902,0.000000,95671.424917,CPTY_A,0.153005
4,2016-04-15,14,86017.390790,86017.461621,0.000000,95176.536501,CPTY_A,0.191257
5,2016-04-29,14,85998.893597,85998.929957,0.000000,94650.407385,CPTY_A,0.229508
6,2016-05-13,14,86410.102674,86410.773548,0.000000,95721.326126,CPTY_A,0.267760
7,2016-05-27,14,87921.000767,87922.274146,0.000000,92410.045831,CPTY_A,0.306011
8,2016-06-10,14,84459.387530,84461.847450,0.000000,95557.043839,CPTY_A,0.344262
9,2016-06-24,14,86955.244665,86955.275421,0.000000,99604.003325,CPTY_A,0.382514
10,2016-07-08,14,85463.065548,85467.317289,0.000000,95757.958401,CPTY_A,0.420765
11,2016-07-22,14,89442.339683,89443.325989,0.000000,103195.125122,CPTY_A,0.459016
12,2016-08-05,14,86988.608341,86989.804259,0.000000,90614.117891,CPTY_A,0.497268
13,2016-08-19,14,88263.861468,88264.318048,0.000000,99629.742907,CPTY_A,0.535519
14,2016-09-02,14,86489.125853,86494.455166,0.000000,102177.086921,CPTY_A,0.573770
15,2016-09-16,14,87461.667538,87461.699423,0.000000,94072.566390,CPTY_A,0.612022
16,2016-09-30,14,88871.506070,88872.355991,0.000000,100296.943762,CPTY_A,0.650273
17,2016-10-14,14,95459.123281,95690.651357,0.000000,110351.572657,CPTY_A,0.688525
18,2016-10-28,17,82911.150433,83149.612117,0.000000,86663.051052,CPTY_A,0.726776
19,2016-11-14,11,89388.930711,89389.332519,0.000000,96098.205007,CPTY_A,0.773224
20,2016-11-25,14,90218.286450,90222.398031,0.000000,118037.178736,CPTY_A,0.803279
21,2016-12-09,14,92461.663681,92467.966106,0.000000,106691.486904,CPTY_A,0.841530
22,2016-12-23,14,87967.795433,87968.897515,0.000000,101623.087036,CPTY_A,0.879781
23,2017-01-06,14,91577.885288,91579.230648,0.000000,109051.935626,CPTY_A,0.918070
24,2017-01-20,14,91873.473391,91876.292373,0.000000,108040.505259,CPTY_A,0.956426
25,2017-02-03,14,91393.268081,91395.846606,0.000000,102359.772419,CPTY_A,0.994783
26,2017-02-17,14,90624.584848,90628.208795,0.000000,97263.294570,CPTY_A,1.033139
27,2017-03-03,14,92494.408985,92494.469797,0.000000,109880.085048,CPTY_A,1.071495
28,2017-03-17,14,92887.253584,92887.351122,0.000000,103890.358828,CPTY_A,1.109851
29,2017-03-31,18,95770.487273,95773.765351,0.000000,121495.124157,CPTY_A,1.148207
30,2017-04-18,10,93795.780856,93795.928424,0.000000,113677.845508,CPTY_A,1.197522
31,2017-04-28,14,95000.811627,95001.234202,0.000000,114894.723651,CPTY_A,1.224920
32,2017-05-12,14,102075.349775,102075.448563,0.000000,113637.899876,CPTY_A,1.263276
33,2017-05-26,14,84926.048962,84926.133926,0.000000,100037.799927,CPTY_A,1.301632
34,2017-06-09,14,93745.599791,93746.064678,0.000000,102382.900156,CPTY_A,1.339988
35,2017-06-23,14,96746.537352,96750.309413,0.000000,113638.466874,CPTY_A,1.378344
36,2017-07-07,14,91387.664861,91387.732565,0.000000,109494.166186,CPTY_A,1.416700
37,2017-07-21,14,93680.677658,93682.158309,0.000000,114851.081303,CPTY_A,1.455057
38,2017-08-04,14,94531.428149,94531.647620,0.000000,109440.426494,CPTY_A,1.493413
39,2017-08-18,14,94816.976388,94822.852308,0.000000,104394.223032,CPTY_A,1.531769
40,2017-09-01,14,92460.347109,92461.472350,0.000000,115729.303651,CPTY_A,1.570125
41,2017-09-15,14,94546.230308,94546.230650,0.000000,109932.312963,CPTY_A,1.608481
42,2017-09-29,14,94286.104509,94287.286860,0.000000,105951.223145,CPTY_A,1.646837
43,2017-10-13,14,97357.303075,97358.727313,0.000000,120807.827734,CPTY_A,1.685194
44,2017-10-27,17,95570.684586,95571.002165,0.000000,114686.892620,CPTY_A,1.723550
45,2017-11-13,11,95219.151443,95220.451592,0.000000,103060.518945,CPTY_A,1.770125
46,2017-11-24,14,97649.623047,97650.819386,0.000000,116535.104381,CPTY_A,1.800262
47,2017-12-08,14,100832.544744,100835.733700,0.000000,127991.744788,CPTY_A,1.838618
