#TimeStep,Date,DaysInPeriod,ZeroOrderDIM,AverageDIM,AverageFLOW,SimpleDIM,NettingSet,Time
0,2016-02-19,14,90232.039393,89608.442193,0.000000,102004.028276,CPTY_A,0.038251
1,2016-03-04,14,86561.864087,86079.769221,0.000000,89548.404666,CPTY_A,0.076503
2,2016-03-18,14,87646.428769,86836.143273,0.000000,90314.416443,CPTY_A,0.114754
3,2016-04-01,14,89551.623435,88509.404137,0.000000,99523.102607,CPTY_A,0.153005
4,2016-04-15,14,89112.312188,87702.407375,0.000000,98472.289032,CPTY_A,0.191257
5,2016-04-29,14,89042.652608,87496.876909,0.000000,98378.555241,CPTY_A,0.229508
6,2016-05-13,14,89417.629445,87711.350321,0.000000,99452.380199,CPTY_A,0.267760
7,2016-05-27,14,90931.813225,89189.403340,0.000000,95715.600430,CPTY_A,0.306011
8,2016-06-10,14,87303.202984,85483.531504,0.000000,99077.119900,CPTY_A,0.344262
9,2016-06-24,14,89831.106772,87374.211417,0.000000,103055.552270,CPTY_A,0.382514
10,2016-07-08,14,88231.855590,86434.289078,0.000000,99127.042538,CPTY_A,0.420765
11,2016-07-22,14,92314.742256,88620.517086,0.000000,106957.630750,CPTY_A,0.459016
12,2016-08-05,14,89738.200900,86746.160571,0.000000,93694.829028,CPTY_A,0.497268
13,2016-08-19,14,91015.163234,87703.876695,0.000000,103070.043226,CPTY_A,0.535519
14,2016-09-02,14,89082.060220,86062.302749,0.000000,105547.525951,CPTY_A,0.573770
15,2016-09-16,14,90002.018477,86648.192038,0.000000,97046.439374,CPTY_A,0.612022
16,2016-09-30,14,91387.757553,87319.392801,0.000000,103376.745283,CPTY_A,0.650273
17,2016-10-14,14,98052.237915,92912.795857,0.000000,113484.810282,CPTY_A,0.688525
18,2016-10-28,17,85039.331953,81665.775256,0.000000,89532.184845,CPTY_A,0.726776
19,2016-11-14,11,91645.956164,87365.962706,0.000000,98802.876140,CPTY_A,0.773224
20,2016-11-25,14,92442.183597,87167.431920,0.000000,121485.606202,CPTY_A,0.803279
21,2016-12-09,14,94611.939365,87593.172031,0.000000,109429.800680,CPTY_A,0.841530
22,2016-12-23,14,89927.167466,85438.467475,0.000000,104502.157497,CPTY_A,0.879781
23,2017-01-06,14,93544.650898,87089.551300,0.000000,111876.768531,CPTY_A,0.918070
24,2017-01-20,14,93783.752724,87803.029011,0.000000,110473.819073,CPTY_A,0.956426
25,2017-02-03,14,92540.102851,87191.741672,0.000000,103542.367633,CPTY_A,0.994783
26,2017-02-17,14,91474.657057,86137.854104,0.000000,98578.267961,CPTY_A,1.033139
27,2017-03-03,14,93156.978341,86012.550395,0.000000,111106.695441,CPTY_A,1.071495
28,2017-03-17,14,93539.070064,86491.073944,0.000000,105184.220964,CPTY_A,1.109851
29,2017-03-31,18,96296.290952,87185.047210,0.000000,121477.201209,CPTY_A,1.148207
30,2017-04-18,10,94289.711321,86710.349767,0.000000,113381.057221,CPTY_A,1.197522
31,2017-04-28,14,95452.108143,87887.834801,0.000000,115563.951170,CPTY_A,1.224920
32,2017-05-12,14,102390.650900,93702.010720,0.000000,113945.519959,CPTY_A,1.263276
33,2017-05-26,14,85166.265712,78872.914008,0.000000,100627.210279,CPTY_A,1.301632
34,2017-06-09,14,93806.830978,84001.447418,0.000000,102269.110734,CPTY_A,1.339988
35,2017-06-23,14,96574.269712,84527.236038,0.000000,113854.303745,CPTY_A,1.378344
36,2017-07-07,14,91353.530546,84368.828717,0.000000,108701.237507,CPTY_A,1.416700
37,2017-07-21,14,93600.359656,85818.152086,0.000000,115477.278223,CPTY_A,1.455057
38,2017-08-04,14,94283.649789,86500.453494,0.000000,109737.938960,CPTY_A,1.493413
39,2017-08-18,14,94591.633335,86809.509961,0.000000,104095.354013,CPTY_A,1.531769
40,2017-09-01,14,92100.737058,85511.743219,0.000000,114232.379885,CPTY_A,1.570125
41,2017-09-15,14,94141.880218,85427.179817,0.000000,109608.130883,CPTY_A,1.608481
42,2017-09-29,14,93736.668886,85421.630182,0.000000,105118.212541,CPTY_A,1.646837
43,2017-10-13,14,96628.403295,86424.772107,0.000000,120826.491427,CPTY_A,1.685194
44,2017-10-27,17,94728.214034,85481.662958,0.000000,113769.851994,CPTY_A,1.723550
45,2017-11-13,11,94421.835198,86051.650372,0.000000,103284.663965,CPTY_A,1.770125
46,2017-11-24,14,96608.780685,83025.021758,0.000000,116252.477669,CPTY_A,1.800262
