#Sample,Regressor_0_EUR-EURIBOR-3M,RegressionDIM,LocalDIM,ExpectedDIM,ZeroOrderDIM,DeltaNPV,SimpleDIM
0,-0.024230,274558.280928,0.000000,84474.281686,100712.754119,-160881.481387,138745.832517
1,-0.022690,264247.429775,0.000000,84474.281686,100712.754119,-105305.704208,138745.832517
2,-0.021554,256636.448186,0.000000,84474.281686,100712.754119,56797.846724,138745.832517
3,-0.020741,251185.271890,0.000000,84474.281686,100712.754119,31525.260867,138745.832517
4,-0.019956,245921.047574,0.000000,84474.281686,100712.754119,19995.227205,138745.832517
5,-0.019237,241090.607764,0.000000,84474.281686,100712.754119,114503.572251,138745.832517
6,-0.019045,239804.975316,0.000000,84474.281686,100712.754119,100222.949259,138745.832517
7,-0.018910,238892.841815,0.000000,84474.281686,100712.754119,-52012.727488,138745.832517
8,-0.018761,237897.730687,0.000000,84474.281686,100712.754119,48265.344130,138745.832517
9,-0.018527,236320.867616,108896.101681,84474.281686,100712.754119,59332.689473,138745.832517
10,-0.018095,233418.905606,108892.425548,84474.281686,100712.754119,1937.734550,138745.832517
11,-0.017902,232123.306098,0.000000,84474.281686,100712.754119,-258450.083507,138745.832517
12,-0.017710,230833.749080,0.000000,84474.281686,100712.754119,-31464.977198,138745.832517
13,-0.017268,227858.822096,0.000000,84474.281686,100712.754119,-7981.309251,138745.832517
14,-0.017258,227793.550180,0.000000,84474.281686,100712.754119,-41185.729303,138745.832517
15,-0.017199,227395.628289,0.000000,84474.281686,100712.754119,-13443.537035,138745.832517
16,-0.016922,225528.961557,108882.438748,84474.281686,100712.754119,53132.169547,138745.832517
17,-0.016785,224608.020512,0.000000,84474.281686,100712.754119,-34857.880058,138745.832517
18,-0.016412,222092.418504,0.000000,84474.281686,100712.754119,-111839.136950,138745.832517
19,-0.016322,221491.735311,0.000000,84474.281686,100712.754119,30991.686708,138745.832517
20,-0.016205,220702.524233,0.000000,84474.281686,100712.754119,-55933.238590,138745.832517
21,-0.016128,220182.277051,0.000000,84474.281686,100712.754119,-52395.380589,138745.832517
22,-0.016122,220144.415355,0.000000,84474.281686,100712.754119,-136872.587145,138745.832517
23,-0.015797,217955.333981,0.000000,84474.281686,100712.754119,152481.250778,138745.832517
24,-0.015373,215095.655491,0.000000,84474.281686,100712.754119,33531.467658,138745.832517
25,-0.015343,214895.178102,0.000000,84474.281686,100712.754119,147138.189891,138745.832517
26,-0.014862,211646.175364,108864.897937,84474.281686,100712.754119,-147374.746058,138745.832517
27,-0.014702,210565.426470,0.000000,84474.281686,100712.754119,-124993.008367,138745.832517
28,-0.014662,210300.122553,0.000000,84474.281686,100712.754119,-57362.984790,138745.832517
29,-0.014625,210049.138735,0.000000,84474.281686,100712.754119,30184.621089,138745.832517
30,-0.014344,208152.896767,0.000000,84474.281686,100712.754119,-95869.630785,138745.832517
31,-0.014219,207307.943128,0.000000,84474.281686,100712.754119,38296.835928,138745.832517
32,-0.014215,207281.641168,0.000000,84474.281686,100712.754119,-16947.884750,138745.832517
33,-0.013833,204699.262361,0.000000,84474.281686,100712.754119,-54954.689127,138745.832517
34,-0.013725,203970.346534,0.000000,84474.281686,100712.754119,19715.523566,138745.832517
35,-0.013691,203744.297795,0.000000,84474.281686,100712.754119,2869.200463,138745.832517
36,-0.013487,202363.880027,0.000000,84474.281686,100712.754119,12281.254101,138745.832517
37,-0.013380,201637.762179,0.000000,84474.281686,100712.754119,49156.578047,138745.832517
38,-0.013373,201589.297809,0.000000,84474.281686,100712.754119,-98733.751004,138745.832517
39,-0.013358,201492.690682,108852.098360,84474.281686,100712.754119,-120348.563148,138745.832517
40,-0.013315,201202.814782,0.000000,84474.281686,100712.754119,57091.727364,138745.832517
41,-0.013194,200382.895288,0.000000,84474.281686,100712.754119,63981.146380,138745.832517
42,-0.013041,199348.201963,0.000000,84474.281686,100712.754119,55746.449890,138745.832517
43,-0.012928,198579.331222,0.000000,84474.281686,100712.754119,-18436.310725,138745.832517
44,-0.012913,198480.807351,0.000000,84474.281686,100712.754119,84111.137567,138745.832517
45,-0.012844,198014.088867,0.000000,84474.281686,100712.754119,-23540.672826,138745.832517
46,-0.012765,197482.502591,0.000000,84474.281686,100712.754119,84405.541268,138745.832517
47,-0.012747,197355.317600,0.000000,84474.281686,100712.754119,244583.625071,138745.832517
48,-0.012734,197266.247619,0.000000,84474.281686,100712.754119,12010.408764,138745.832517
49,-0.012540,195954.341129,0.000000,84474.281686,100712.754119,11322.822222,138745.832517
50,-0.012504,195712.918865,0.000000,84474.281686,100712.754119,161741.535512,138745.832517
51,-0.012485,195586.325155,0.000000,84474.281686,100712.754119,-122351.170711,138745.832517
52,-0.012474,195511.126265,0.000000,84474.281686,100712.754119,-62986.820036,138745.832517
53,-0.012335,194570.451865,0.000000,84474.281686,100712.754119,-79236.849730,138745.832517
54,-0.012313,194421.225536,108843.200849,84474.281686,100712.754119,38993.631270,138745.832517
55,-0.012297,194313.496666,0.000000,84474.281686,100712.754119,155126.104460,138745.832517
56,-0.011968,192079.950063,0.000000,84474.281686,100712.754119,21800.534464,138745.832517
57,-0.011961,192037.996280,0.000000,84474.281686,100712.754119,-56505.718506,138745.832517
58,-0.011912,191699.757271,0.000000,84474.281686,100712.754119,192327.718002,138745.832517
59,-0.011909,191682.973368,0.000000,84474.281686,100712.754119,-90550.938096,138745.832517
60,-0.011816,191052.750199,0.000000,84474.281686,100712.754119,-62618.357523,138745.832517
61,-0.011767,190718.828432,108838.548481,84474.281686,100712.754119,-8826.592528,138745.832517
62,-0.011732,190482.258848,0.000000,84474.281686,100712.754119,142502.657669,138745.832517
63,-0.011702,190276.539940,0.000000,84474.281686,100712.754119,-18397.788155,138745.832517
64,-0.011565,189351.721479,0.000000,84474.281686,100712.754119,-17551.498418,138745.832517
65,-0.011520,189047.716815,0.000000,84474.281686,100712.754119,-2441.307417,138745.832517
66,-0.011474,188731.716391,0.000000,84474.281686,100712.754119,103917.508321,138745.832517
67,-0.011444,188527.303132,0.000000,84474.281686,100712.754119,42269.627914,138745.832517
68,-0.011378,188080.920680,0.000000,84474.281686,100712.754119,-44635.519650,138745.832517
69,-0.011273,187366.853914,0.000000,84474.281686,100712.754119,-36187.269386,138745.832517
70,-0.011261,187286.338903,108834.239283,84474.281686,100712.754119,-9079.301196,138745.832517
71,-0.011258,187267.154272,0.000000,84474.281686,100712.754119,19159.180397,138745.832517
72,-0.011182,186755.792255,0.000000,84474.281686,100712.754119,105987.690587,138745.832517
73,-0.011084,186084.865338,0.000000,84474.281686,100712.754119,24053.663234,138745.832517
74,-0.011025,185685.740972,0.000000,84474.281686,100712.754119,27264.343234,138745.832517
75,-0.011008,185574.888526,0.000000,84474.281686,100712.754119,13550.905197,138745.832517
76,-0.011004,185544.246814,0.000000,84474.281686,100712.754119,24292.921304,138745.832517
77,-0.010789,184087.577964,0.000000,84474.281686,100712.754119,-246.169498,138745.832517
78,-0.010753,183837.914962,0.000000,84474.281686,100712.754119,-114982.891573,138745.832517
79,-0.010722,183627.106908,0.000000,84474.281686,100712.754119,205471.774619,138745.832517
80,-0.010662,183222.656672,0.000000,84474.281686,100712.754119,-1177.819856,138745.832517
81,-0.010652,183151.035912,0.000000,84474.281686,100712.754119,-6406.864545,138745.832517
82,-0.010574,182623.027701,0.000000,84474.281686,100712.754119,1129.265354,138745.832517
83,-0.010540,182392.812483,0.000000,84474.281686,100712.754119,167545.792834,138745.832517
84,-0.010427,181622.927759,0.000000,84474.281686,100712.754119,-142671.018130,138745.832517
85,-0.010169,179869.267250,0.000000,84474.281686,100712.754119,46243.181625,138745.832517
86,-0.010158,179793.780688,0.000000,84474.281686,100712.754119,71487.447636,138745.832517
87,-0.010115,179501.908777,0.000000,84474.281686,100712.754119,-1289.948078,138745.832517
88,-0.009998,178705.907184,0.000000,84474.281686,100712.754119,37798.125183,138745.832517
89,-0.009910,178109.044327,0.000000,84474.281686,100712.754119,80049.899283,138745.832517
90,-0.009840,177633.270977,0.000000,84474.281686,100712.754119,17602.633823,138745.832517
91,-0.009805,177394.276716,0.000000,84474.281686,100712.754119,-72008.839143,138745.832517
92,-0.009776,177200.407864,0.000000,84474.281686,100712.754119,38587.894403,138745.832517
93,-0.009680,176545.053639,0.000000,84474.281686,100712.754119,-142551.511168,138745.832517
94,-0.009607,176048.774115,0.000000,84474.281686,100712.754119,-120585.717255,138745.832517
95,-0.009563,175747.781781,0.000000,84474.281686,100712.754119,138412.712721,138745.832517
96,-0.009547,175636.966931,0.000000,84474.281686,100712.754119,-37770.245957,138745.832517
97,-0.009503,175337.028603,108819.271107,84474.281686,100712.754119,-33581.309260,138745.832517
98,-0.009502,175331.704067,0.000000,84474.281686,100712.754119,-28128.760431,138745.832517
99,-0.009476,175158.093719,0.000000,84474.281686,100712.754119,-13155.928954,138745.832517
100,-0.009365,174397.380315,0.000000,84474.281686,100712.754119,-117769.646047,138745.832517
101,-0.009313,174049.191926,0.000000,84474.281686,100712.754119,-58452.520008,138745.832517
102,-0.009260,173687.992943,0.000000,84474.281686,100712.754119,-53366.833170,138745.832517
103,-0.009228,173469.856475,0.000000,84474.281686,100712.754119,34212.146126,138745.832517
104,-0.009198,173260.278668,0.000000,84474.281686,100712.754119,11472.171271,138745.832517
105,-0.009184,173167.180881,108816.559125,84474.281686,100712.754119,-22201.466227,138745.832517
106,-0.009156,172975.969913,0.000000,84474.281686,100712.754119,-95822.920054,138745.832517
107,-0.009044,172213.736135,0.000000,84474.281686,100712.754119,-99442.152846,138745.832517
