#TimeStep,Date,DaysInPeriod,ZeroOrderDIM,AverageDIM,AverageFLOW,SimpleDIM,NettingSet,Time
0,2016-02-19,14,90232.039393,89777.962807,0.000000,102004.028276,CPTY_A,0.038251
1,2016-03-04,14,86561.864087,86044.130624,0.000000,89548.404666,CPTY_A,0.076503
2,2016-03-18,14,87646.428769,86752.363954,0.000000,90314.416443,CPTY_A,0.114754
3,2016-04-01,14,89551.623435,88404.898710,0.000000,99523.102607,CPTY_A,0.153005
4,2016-04-15,14,89112.312188,87420.548907,0.000000,98472.289032,CPTY_A,0.191257
5,2016-04-29,14,89042.652608,87215.915100,0.000000,98378.555241,CPTY_A,0.229508
6,2016-05-13,14,89417.629445,87325.996693,0.000000,99452.380199,CPTY_A,0.267760
7,2016-05-27,14,90931.813225,88885.750630,0.000000,95715.600430,CPTY_A,0.306011
8,2016-06-10,14,87303.202984,85031.286561,0.000000,99077.119900,CPTY_A,0.344262
9,2016-06-24,14,89831.106772,86601.304241,0.000000,103055.552270,CPTY_A,0.382514
10,2016-07-08,14,88231.855590,86075.824240,0.000000,99127.042538,CPTY_A,0.420765
11,2016-07-22,14,92314.742256,87400.461030,0.000000,106957.630750,CPTY_A,0.459016
12,2016-08-05,14,89738.200900,86120.068549,0.000000,93694.829028,CPTY_A,0.497268
13,2016-08-19,14,91015.163234,87529.256762,0.000000,103070.043226,CPTY_A,0.535519
14,2016-09-02,14,89082.060220,85729.672116,0.000000,105547.525951,CPTY_A,0.573770
15,2016-09-16,14,90002.018477,86007.180946,0.000000,97046.439374,CPTY_A,0.612022
16,2016-09-30,14,91387.757553,87035.413526,0.000000,103376.745283,CPTY_A,0.650273
17,2016-10-14,14,98052.237915,92346.033261,0.000000,113484.810282,CPTY_A,0.688525
18,2016-10-28,17,85039.331953,80870.951675,0.000000,89532.184845,CPTY_A,0.726776
19,2016-11-14,11,91645.956164,86640.916346,0.000000,98802.876140,CPTY_A,0.773224
20,2016-11-25,14,92442.183597,87064.181441,0.000000,121485.606202,CPTY_A,0.803279
21,2016-12-09,14,94611.939365,87531.999864,0.000000,109429.800680,CPTY_A,0.841530
22,2016-12-23,14,89927.167466,85043.755882,0.000000,104502.157497,CPTY_A,0.879781
23,2017-01-06,14,93544.650898,86634.970336,0.000000,111876.768531,CPTY_A,0.918070
24,2017-01-20,14,93783.752724,87139.310405,0.000000,110473.819073,CPTY_A,0.956426
25,2017-02-03,14,92540.102851,86324.616053,0.000000,103542.367633,CPTY_A,0.994783
26,2017-02-17,14,91474.657057,85994.730430,0.000000,98578.267961,CPTY_A,1.033139
27,2017-03-03,14,93156.978341,85721.895948,0.000000,111106.695441,CPTY_A,1.071495
28,2017-03-17,14,93539.070064,86173.463354,0.000000,105184.220964,CPTY_A,1.109851
29,2017-03-31,18,96296.290952,88209.838868,0.000000,121477.201209,CPTY_A,1.148207
30,2017-04-18,10,94289.711321,87244.029024,0.000000,113381.057221,CPTY_A,1.197522
31,2017-04-28,14,95452.108143,88526.956512,0.000000,115563.951170,CPTY_A,1.224920
32,2017-05-12,14,102390.650900,94143.886181,0.000000,113945.519959,CPTY_A,1.263276
33,2017-05-26,14,85166.265712,78917.028274,0.000000,100627.210279,CPTY_A,1.301632
34,2017-06-09,14,93806.830978,85736.002017,0.000000,102269.110734,CPTY_A,1.339988
35,2017-06-23,14,96574.269712,88093.272277,0.000000,113854.303745,CPTY_A,1.378344
36,2017-07-07,14,91353.530546,84370.534054,0.000000,108701.237507,CPTY_A,1.416700
37,2017-07-21,14,93600.359656,86611.108423,0.000000,115477.278223,CPTY_A,1.455057
38,2017-08-04,14,94283.649789,86605.599529,0.000000,109737.938960,CPTY_A,1.493413
39,2017-08-18,14,94591.633335,87281.196625,0.000000,104095.354013,CPTY_A,1.531769
40,2017-09-01,14,92100.737058,85744.578489,0.000000,114232.379885,CPTY_A,1.570125
41,2017-09-15,14,94141.880218,86970.394250,0.000000,109608.130883,CPTY_A,1.608481
42,2017-09-29,14,93736.668886,86532.618592,0.000000,105118.212541,CPTY_A,1.646837
43,2017-10-13,14,96628.403295,88082.001976,0.000000,120826.491427,CPTY_A,1.685194
44,2017-10-27,17,94728.214034,86591.944640,0.000000,113769.851994,CPTY_A,1.723550
45,2017-11-13,11,94421.835198,86883.265689,0.000000,103284.663965,CPTY_A,1.770125
46,2017-11-24,14,96608.780685,87883.660776,0.000000,116252.477669,CPTY_A,1.800262
47,2017-12-08,14,99671.254340,90575.229891,0.000000,127363.329561,CPTY_A,1.838618
48,2017-12-22,14,94859.537856,86840.005380,0.000000,114416.943074,CPTY_A,1.876974
49,2018-01-05,14,96854.995877,88412.412616,0.000000,111216.408150,CPTY_A,1.915330
50,2018-01-19,14,95469.598093,87622.851016,0.000000,111882.147534,CPTY_A,1.953687
51,2018-02-02,14,95253.681193,86869.822543,0.000000,116792.897692,CPTY_A,1.992043
52,2018-02-16,14,97390.476196,88606.853451,0.000000,117122.183344,CPTY_A,2.030399
53,2018-03-02,14,112960.350317,103664.908200,0.000000,135987.400955,CPTY_A,2.068755
54,2018-03-16,18,75671.140140,69064.055602,0.000000,104532.918487,CPTY_A,2.107111
55,2018-04-03,10,93948.728531,85973.378563,0.000000,127114.566538,CPTY_A,2.156426
56,2018-04-13,14,100306.169344,90793.390059,0.000000,118229.056845,CPTY_A,2.183824
57,2018-04-27,14,95377.827362,86765.360715,0.000000,127297.112126,CPTY_A,2.222180
58,2018-05-11,14,96928.525524,88034.353162,0.000000,121002.368897,CPTY_A,2.260536
59,2018-05-25,14,96182.643653,87539.194910,0.000000,116163.136662,CPTY_A,2.298892
60,2018-06-08,14,97375.071491,88252.878485,0.000000,122622.892840,CPTY_A,2.337248
61,2018-06-22,14,99559.131134,89958.414720,0.000000,128752.198705,CPTY_A,2.375604
62,2018-07-06,14,97678.899502,88431.185036,0.000000,136084.833482,CPTY_A,2.413961
63,2018-07-20,14,97239.702891,88430.601810,0.000000,124577.803411,CPTY_A,2.452317
64,2018-08-03,14,94486.993262,86122.164845,0.000000,119586.829015,CPTY_A,2.490673
65,2018-08-17,14,97864.627589,89073.918962,0.000000,122630.330100,CPTY_A,2.529029
66,2018-08-31,14,103989.129702,94529.268546,0.000000,113178.297183,CPTY_A,2.567385
67,2018-09-14,14,91933.514337,83522.453085,0.000000,109306.969444,CPTY_A,2.605741
68,2018-09-28,14,100875.998261,91431.166841,0.000000,118208.637070,CPTY_A,2.644098
69,2018-10-12,14,97869.316725,88550.015445,0.000000,113923.952980,CPTY_A,2.682454
70,2018-10-26,14,97903.155127,89075.251479,0.000000,129875.053306,CPTY_A,2.720810
71,2018-11-09,14,100083.994765,90783.709281,0.000000,132322.889562,CPTY_A,2.759166
72,2018-11-23,14,98268.243964,89568.069176,0.000000,133338.689665,CPTY_A,2.797522
73,2018-12-07,14,100069.084156,90914.510843,0.000000,136266.774940,CPTY_A,2.835878
74,2018-12-21,14,105852.013368,96011.045486,0.000000,134728.811275,CPTY_A,2.874235
75,2019-01-04,14,104023.852040,94299.507674,0.000000,129590.745477,CPTY_A,2.912591
76,2019-01-18,14,94514.535486,85709.551365,0.000000,116050.871665,CPTY_A,2.950947
77,2019-02-01,14,96494.569665,87761.545471,0.000000,126721.393337,CPTY_A,2.989303
78,2019-02-15,14,98582.345372,89665.168943,0.000000,130745.876281,CPTY_A,3.027659
79,2019-03-01,14,103663.237577,93858.160519,0.000000,123692.275141,CPTY_A,3.066015
80,2019-03-15,14,96346.807331,88088.688207,0.000000,114669.095755,CPTY_A,3.104372
81,2019-03-29,14,99714.162757,90601.253915,0.000000,133770.918749,CPTY_A,3.142728
82,2019-04-12,14,102068.144327,92885.628351,0.000000,136283.237978,CPTY_A,3.181084
83,2019-04-26,14,98193.720784,88874.318295,0.000000,117943.113556,CPTY_A,3.219440
84,2019-05-10,14,99279.004440,90103.962744,0.000000,125445.374055,CPTY_A,3.257796
85,2019-05-24,14,98720.182164,89693.114989,0.000000,129349.939827,CPTY_A,3.296152
