#TimeStep,Date,DaysInPeriod,ZeroOrderDIM,AverageDIM,AverageFLOW,SimpleDIM,NettingSet,Time
0,2016-02-19,14,80767.621027,80869.670220,0.000000,69535.427433,CPTY_A,0.038251
1,2016-03-04,14,81519.059252,80416.551200,0.000000,95335.790560,CPTY_A,0.076503
2,2016-03-18,14,77253.886171,74954.258974,0.000000,86782.508499,CPTY_A,0.114754
3,2016-04-01,14,90608.506161,90087.640959,0.000000,104678.915243,CPTY_A,0.153005
4,2016-04-15,14,70019.074719,69393.159754,0.000000,70039.940532,CPTY_A,0.191257
5,2016-04-29,14,77146.378519,74503.778857,0.000000,94256.697060,CPTY_A,0.229508
6,2016-05-13,14,72464.224914,72173.373820,0.000000,64180.885616,CPTY_A,0.267760
7,2016-05-27,14,82902.310884,82246.883789,0.000000,82549.930391,CPTY_A,0.306011
8,2016-06-10,14,93292.794323,89579.409403,0.000000,141044.494171,CPTY_A,0.344262
9,2016-06-24,14,77452.562184,76765.608466,0.000000,80706.675765,CPTY_A,0.382514
10,2016-07-08,14,90488.885938,86375.081157,0.000000,115679.004120,CPTY_A,0.420765
11,2016-07-22,14,69341.931075,67979.344025,0.000000,60883.530368,CPTY_A,0.459016
12,2016-08-05,14,77525.571065,72926.607010,0.000000,70460.044589,CPTY_A,0.497268
13,2016-08-19,14,83218.134411,80677.524862,0.000000,108457.681932,CPTY_A,0.535519
14,2016-09-02,14,76486.860557,73256.748276,0.000000,88074.261852,CPTY_A,0.573770
15,2016-09-16,14,72063.902830,70698.894244,0.000000,77289.520743,CPTY_A,0.612022
16,2016-09-30,14,76657.492788,74800.538784,0.000000,70466.383734,CPTY_A,0.650273
17,2016-10-14,14,84854.643372,82179.493234,0.000000,89551.810381,CPTY_A,0.688525
18,2016-10-28,17,78958.609061,75672.483788,0.000000,54660.858606,CPTY_A,0.726776
19,2016-11-14,11,73013.113379,70633.032781,0.000000,103013.898441,CPTY_A,0.773224
20,2016-11-25,14,88930.813008,81125.361617,0.000000,124344.034603,CPTY_A,0.803279
21,2016-12-09,14,76488.464719,70979.562293,0.000000,81789.219254,CPTY_A,0.841530
22,2016-12-23,14,91820.888080,82848.054141,0.000000,125160.862600,CPTY_A,0.879781
23,2017-01-06,14,91463.405282,73485.432249,0.000000,140223.126661,CPTY_A,0.918070
24,2017-01-20,14,74538.472927,72290.426762,0.000000,69975.672444,CPTY_A,0.956426
25,2017-02-03,14,92531.346027,89600.917906,0.000000,105690.697395,CPTY_A,0.994783
26,2017-02-17,14,74725.201199,70073.969683,0.000000,72079.833652,CPTY_A,1.033139
27,2017-03-03,14,87893.733773,78829.879498,0.000000,89395.063061,CPTY_A,1.071495
28,2017-03-17,14,85678.803712,76333.096121,0.000000,116706.148722,CPTY_A,1.109851
