#NettingSet,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE
CPTY_A,2016-02-05,0.000000,597.96,0.00,597.96,-597.96,597.96,597.96
CPTY_A,2016-05-06,0.248634,142142.76,144023.70,723473.31,0.00,142859.56,142859.56
CPTY_A,2016-08-05,0.497268,189975.78,209872.71,825107.69,0.00,191896.65,191896.65
CPTY_A,2016-11-07,0.754098,317915.64,232412.94,1093144.88,0.00,322760.27,322760.27
CPTY_A,2017-02-06,1.003002,331864.39,255163.24,1218469.75,0.00,338575.24,338575.24
CPTY_A,2017-05-05,1.244098,298272.22,336676.48,1659783.63,0.00,305748.00,338575.24
CPTY_A,2017-08-07,1.501632,313767.64,373160.98,1604575.88,0.00,323262.58,338575.24
CPTY_A,2017-11-06,1.750947,356758.98,327535.29,1558354.63,0.00,369358.91,369358.91
CPTY_A,2018-02-05,2.000262,361970.33,350050.09,1534771.88,0.00,376593.67,376593.67
CPTY_A,2018-05-08,2.252317,360200.64,431861.47,1553775.25,0.00,376626.92,376626.92
CPTY_A,2018-08-06,2.498892,392808.27,453645.61,1779404.50,0.00,412731.85,412731.85
CPTY_A,2018-11-05,2.748207,399674.41,367247.67,1764767.25,0.00,422024.59,422024.59
CPTY_A,2019-02-05,3.000262,452954.99,405959.23,1656473.88,0.00,480677.82,480677.82
CPTY_A,2019-05-07,3.249577,464627.84,494978.03,2397237.25,0.00,495505.23,495505.23
CPTY_A,2019-08-05,3.496152,488533.85,518818.46,2628845.25,0.00,523549.92,523549.92
CPTY_A,2019-11-05,3.748207,501035.80,456839.26,2496188.75,0.00,539634.55,539634.55
CPTY_A,2020-02-05,4.000000,495961.32,468444.29,2685830.00,0.00,536841.81,539634.55
CPTY_A,2020-05-05,4.245902,431880.76,509845.49,2485513.50,0.00,469761.36,539634.55
CPTY_A,2020-08-05,4.497268,436438.51,512417.89,2755441.50,0.00,477087.54,539634.55
CPTY_A,2020-11-05,4.748634,455856.17,438030.48,2667662.25,0.00,500800.12,539634.55
CPTY_A,2021-02-05,5.000262,475425.00,460809.90,2230551.75,0.00,524904.36,539634.55
CPTY_A,2021-05-05,5.244098,406254.09,492857.65,2082074.75,0.00,450705.16,539634.55
CPTY_A,2021-08-05,5.496152,400727.62,502643.46,1952515.50,0.00,446798.42,539634.55
CPTY_A,2021-11-05,5.748207,438406.98,457713.02,2183171.50,0.00,491255.45,539634.55
CPTY_A,2022-02-07,6.005741,452365.74,466847.80,2029748.38,0.00,509488.42,539634.55
CPTY_A,2022-05-05,6.244098,447383.48,514345.46,2170069.00,0.00,506260.81,539634.55
CPTY_A,2022-08-05,6.496152,460030.68,532529.49,2787288.00,0.00,523177.11,539634.55
CPTY_A,2022-11-07,6.753687,476171.99,469546.32,3126138.50,0.00,544302.68,544302.68
CPTY_A,2023-02-06,7.003002,445678.63,460870.99,3064982.75,0.00,511967.56,544302.68
CPTY_A,2023-05-05,7.244098,375987.75,496407.99,2024426.00,0.00,433976.10,544302.68
CPTY_A,2023-08-07,7.501632,382021.89,514807.67,2219746.25,0.00,443193.14,544302.68
CPTY_A,2023-11-06,7.750947,408239.75,450345.79,2635331.75,0.00,475950.85,544302.68
CPTY_A,2024-02-05,8.000000,417095.05,474185.96,2098999.00,0.00,488679.25,544302.68
CPTY_A,2024-05-07,8.251366,407169.50,509995.68,2016686.63,0.00,479434.94,544302.68
CPTY_A,2024-08-05,8.497268,385458.77,516400.19,1483474.63,0.00,456090.35,544302.68
