#NettingSet,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
CPTY_A,2016-02-05,0.000000,597.96,0.00,597.96,597.96,597.96,597.96,597.96,597.96
CPTY_A,2016-05-06,0.248634,162394.75,161787.26,687596.75,0.00,163213.68,163213.68,163213.68,163213.68
CPTY_A,2016-08-05,0.497268,223660.07,222857.11,947968.56,0.00,225921.52,225921.52,194567.60,194567.60
CPTY_A,2016-11-07,0.754098,321690.00,220820.79,1311805.00,0.00,326592.15,326592.15,239532.48,239532.48
CPTY_A,2017-02-06,1.003002,366189.09,264125.68,1501714.75,0.00,373594.06,373594.06,272801.00,272801.00
CPTY_A,2017-05-05,1.244098,339692.27,339556.34,1475827.00,0.00,348206.19,373594.06,287413.90,292333.86
CPTY_A,2017-08-07,1.501632,372020.98,372109.14,1563884.88,0.00,383278.73,383278.73,303855.00,307931.17
CPTY_A,2017-11-06,1.750947,435361.80,338452.46,1712600.75,0.00,450737.81,450737.81,324769.45,328265.23
CPTY_A,2018-02-05,2.000262,457522.58,362584.67,1890320.38,0.00,476006.16,476006.16,343619.78,346679.83
CPTY_A,2018-05-08,2.252317,423701.23,426170.27,1957608.00,0.00,443023.33,476006.16,354743.95,361152.63
CPTY_A,2018-08-06,2.498892,452641.74,456404.35,2027923.00,0.00,475600.13,476006.16,366669.29,372485.67
CPTY_A,2018-11-05,2.748207,513468.72,418695.75,2161539.75,0.00,542182.39,542182.39,382591.69,387880.42
CPTY_A,2019-02-05,3.000262,540069.10,444066.32,2247827.75,0.00,573123.68,573123.68,398598.46,403442.88
CPTY_A,2019-05-07,3.249577,492534.31,495006.19,2166629.00,0.00,525266.26,573123.68,408316.71,416461.18
CPTY_A,2019-08-05,3.496152,497112.99,503807.35,2263552.75,0.00,532743.98,573123.68,417092.27,427510.22
CPTY_A,2019-11-05,3.748207,541996.49,454238.29,2329286.50,0.00,583750.76,583750.76,428299.51,438016.89
CPTY_A,2020-02-05,4.000000,564621.71,475013.09,2557194.25,0.00,611161.66,611161.66,439810.36,448916.04
CPTY_A,2020-05-05,4.245902,518370.29,520913.37,2529197.50,0.00,563836.96,611161.66,446993.36,458312.50
CPTY_A,2020-08-05,4.497268,533559.60,538306.62,2507358.00,0.00,583254.29,611161.66,454609.41,466855.71
CPTY_A,2020-11-05,4.748634,567445.77,478266.66,2752202.50,0.00,623391.61,623391.61,463543.79,475141.85
CPTY_A,2021-02-05,5.000262,579644.97,493138.21,2726486.50,0.00,639970.91,639970.91,472422.13,483436.54
CPTY_A,2021-05-05,5.244098,523275.08,529385.93,2598963.75,0.00,580530.23,639970.91,477448.85,490714.94
CPTY_A,2021-08-05,5.496152,532444.63,540602.83,2637520.50,0.00,593658.65,639970.91,482778.26,497559.85
CPTY_A,2021-11-05,5.748207,559693.06,478850.89,2563361.75,0.00,627162.15,639970.91,489109.39,503804.48
CPTY_A,2022-02-07,6.005741,567255.24,487189.54,2592926.00,0.00,638885.63,639970.91,495532.00,509643.48
CPTY_A,2022-05-05,6.244098,513218.25,524603.04,2487023.25,0.00,580759.68,639970.91,498785.40,514618.47
CPTY_A,2022-08-05,6.496152,525267.30,538038.94,2496117.50,0.00,597368.49,639970.91,502610.48,519482.22
CPTY_A,2022-11-07,6.753687,559180.27,482955.41,2442699.25,0.00,639187.79,639970.91,507818.50,524076.75
CPTY_A,2023-02-06,7.003002,566476.09,493329.21,2772627.00,0.00,650732.08,650732.08,512906.39,528585.82
CPTY_A,2023-05-05,7.244098,509580.51,523772.80,2608606.25,0.00,588172.80,650732.08,515411.39,532651.06
CPTY_A,2023-08-07,7.501632,519572.20,532225.56,2594651.00,0.00,602768.70,650732.08,518410.40,536704.83
CPTY_A,2023-11-06,7.750947,551801.77,475642.91,2598208.75,0.00,643324.23,650732.08,522428.35,540372.60
CPTY_A,2024-02-05,8.000000,559529.66,486335.07,2702203.25,0.00,655559.28,655559.28,526572.93,543958.55
CPTY_A,2024-05-07,8.251366,503434.00,515434.88,2525396.00,0.00,592784.70,655559.28,528589.98,547358.31
CPTY_A,2024-08-05,8.497268,511185.02,524834.89,2598796.25,0.00,604854.71,655559.28,530797.00,550489.53
CPTY_A,2024-11-05,8.748634,539065.38,463349.44,2630811.75,0.00,641032.38,655559.28,533964.28,553508.40
CPTY_A,2025-02-05,9.000262,544620.88,470350.97,2586048.00,0.00,650876.20,655559.28,537232.89,556361.52
CPTY_A,2025-05-06,9.246837,488703.68,498436.19,2523275.75,0.00,586905.55,655559.28,538557.46,559006.72
CPTY_A,2025-08-05,9.496152,493381.08,504185.15,2441069.00,0.00,595452.52,655559.28,540051.20,561541.64
CPTY_A,2025-11-05,9.748207,515082.52,439921.66,2549947.00,0.00,624751.11,655559.28,542241.25,563972.61
