#Date,EPE,ENE
2035-09-21,119983.7946,14691.3587
2035-10-05,119983.7899,14691.3539
2035-10-19,119983.7850,14691.3490
2035-11-02,0.0000,0.0000
2035-11-16,0.0000,0.0000
2035-11-30,0.0000,0.0000
2035-12-14,0.0000,0.0000
2035-12-28,0.0000,0.0000
2036-01-11,0.0000,0.0000
2036-01-25,0.0000,0.0000
2036-02-08,0.0000,0.0000
2036-02-22,0.0000,0.0000
2036-03-07,0.0000,0.0000
2036-03-21,0.0000,0.0000
2036-04-04,0.0000,0.0000
2036-04-18,0.0000,0.0000
2036-05-02,0.0000,0.0000
