#NettingSet,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
CPTY_A,2016-02-05,0.000000,1201477.63,0.00,1201477.63,1201477.63,1201477.63,1201477.63,1201477.63,1201477.63
CPTY_A,2016-02-19,0.038251,28420.85,0.00,199533.19,201451.89,28419.54,1201477.63,28419.54,1201477.63
CPTY_A,2016-03-04,0.076503,68707.42,2191.14,132204.53,576262.36,68698.83,1201477.63,48559.18,1201477.63
CPTY_A,2016-03-18,0.114754,120256.94,0.00,789343.54,720907.28,120230.87,1201477.63,72449.74,1201477.63
CPTY_A,2016-04-01,0.153005,78319.24,3192.28,1066326.26,966596.71,78295.18,1201477.63,73911.10,1201477.63
CPTY_A,2016-04-15,0.191257,0.00,20224.25,0.00,1028396.35,0.00,1201477.63,59128.88,1201477.63
CPTY_A,2016-04-29,0.229508,23246.79,136266.22,0.00,1067115.34,23234.77,1201477.63,53146.53,1201477.63
CPTY_A,2016-05-13,0.267760,17960.23,0.00,0.00,935420.65,17948.92,1201477.63,48118.30,1201477.63
CPTY_A,2016-05-27,0.306011,44956.47,31606.65,313788.52,932983.33,44923.30,1201477.63,47718.93,1201477.63
CPTY_A,2016-06-10,0.344262,59365.98,8853.26,385649.06,924628.39,59315.77,1201477.63,49007.46,1201477.62
CPTY_A,2016-06-24,0.382514,200819.53,43444.12,1474982.33,994985.45,200621.45,1201477.63,64168.86,1201477.62
CPTY_A,2016-07-08,0.420765,62894.16,21487.09,458259.74,1026204.59,62823.28,1201477.63,64046.54,1201477.62
CPTY_A,2016-07-22,0.459016,132262.47,48637.11,635192.67,1055855.77,132101.05,1201477.63,69717.75,1201477.63
CPTY_A,2016-08-05,0.497268,86343.13,16234.45,1037849.15,909965.02,86231.31,1201477.63,70988.02,1201477.63
CPTY_A,2016-08-19,0.535519,118641.20,0.00,1393615.36,962731.79,118472.04,1201477.63,74379.74,1201477.63
CPTY_A,2016-09-02,0.573770,0.00,43653.47,0.00,1091563.55,0.00,1201477.63,69421.09,1201477.63
CPTY_A,2016-09-16,0.612022,43597.50,33471.61,531258.85,976660.26,43521.80,1201477.63,67802.38,1201477.63
CPTY_A,2016-09-30,0.650273,0.00,0.00,0.00,944928.24,0.00,1201477.63,63814.01,1201477.63
CPTY_A,2016-10-14,0.688525,69031.01,102768.41,185564.73,927112.28,68894.08,1201477.63,64096.23,1201477.63
CPTY_A,2016-10-28,0.726776,38110.14,592.58,183534.21,923418.48,38027.20,1201477.63,62724.18,1201477.63
CPTY_A,2016-11-14,0.773224,19982.62,8033.80,0.00,843707.50,19934.77,1201477.63,60153.79,1201477.63
CPTY_A,2016-11-25,0.803279,51129.55,0.00,660595.88,843174.68,51001.56,1201477.63,59811.36,1201477.63
CPTY_A,2016-12-09,0.841530,0.00,58880.86,0.00,880785.85,0.00,1201477.63,57092.66,1201477.63
CPTY_A,2016-12-23,0.879781,85647.99,50888.01,1096357.53,807791.29,85410.30,1201477.63,58323.86,1201477.63
CPTY_A,2017-01-06,0.918070,117127.74,18036.70,803281.70,792041.23,116787.14,1201477.63,60762.12,1201477.63
CPTY_A,2017-01-20,0.956426,136015.48,81416.62,1382419.59,829768.59,135603.33,1201477.63,63763.52,1201477.63
CPTY_A,2017-02-03,0.994783,16759.51,192526.75,0.00,784613.60,16706.75,1201477.63,61949.14,1201477.63
CPTY_A,2017-02-17,1.033139,61287.03,0.00,481996.88,662766.09,61085.63,1201477.63,61917.08,1201477.63
CPTY_A,2017-03-03,1.071495,167212.69,21448.24,1119217.83,641663.43,166636.79,1201477.63,65665.72,1201477.63
CPTY_A,2017-03-17,1.109851,0.00,51535.22,0.00,481485.40,0.00,1201477.63,63396.33,1201477.63
CPTY_A,2017-03-31,1.148207,37593.21,58862.46,243290.55,655235.08,37451.87,1201477.63,62529.64,1201477.62
CPTY_A,2017-04-18,1.197522,0.00,0.00,0.00,590080.30,0.00,1201477.63,59954.62,1201477.62
CPTY_A,2017-04-28,1.224920,0.00,19435.55,0.00,589214.95,0.00,1201477.63,58613.64,1201477.62
CPTY_A,2017-05-12,1.263276,123570.73,45067.87,923651.89,489350.64,123048.12,1201477.63,60570.03,1201477.62
CPTY_A,2017-05-26,1.301632,14658.86,24916.89,0.00,566949.07,14594.94,1201477.63,59215.24,1201477.62
CPTY_A,2017-06-09,1.339988,3062.82,73446.68,0.00,482105.88,3049.07,1201477.63,57607.53,1201477.62
CPTY_A,2017-06-23,1.378344,109757.41,10183.45,1114635.05,553960.22,109250.10,1201477.63,59044.62,1201477.62
CPTY_A,2017-07-07,1.416700,12432.81,80673.87,0.00,581675.98,12373.71,1201477.63,57781.04,1201477.62
CPTY_A,2017-07-21,1.455057,111661.78,70002.40,766636.60,626827.34,111116.44,1201477.63,59186.99,1201477.62
CPTY_A,2017-08-04,1.493413,42477.91,40623.94,353898.47,666333.52,42264.90,1201477.63,58752.37,1201477.62
CPTY_A,2017-08-18,1.531769,9916.76,17372.33,0.00,567001.06,9865.70,1201477.63,57528.23,1201477.62
CPTY_A,2017-09-01,1.570125,156155.89,79099.22,1312829.49,544950.21,155330.48,1201477.63,59917.42,1201477.62
CPTY_A,2017-09-15,1.608481,80064.49,25764.46,745207.99,582612.11,79630.32,1201477.63,60387.49,1201477.62
CPTY_A,2017-09-29,1.646837,49841.96,440.25,349655.05,512015.31,49564.86,1201477.63,60135.43,1201477.62
CPTY_A,2017-10-13,1.685194,88229.12,36825.26,887756.04,531153.57,87726.53,1201477.63,60763.42,1201477.62
CPTY_A,2017-10-27,1.723550,59649.16,80841.38,620830.92,498326.56,59301.22,1201477.63,60730.88,1201477.62
CPTY_A,2017-11-13,1.770125,0.00,0.00,0.00,265220.84,0.00,1201477.63,59132.93,1201477.62
CPTY_A,2017-11-24,1.800262,39991.83,5868.08,422290.79,263874.10,39746.53,1201477.63,58808.40,1201477.62
CPTY_A,2017-12-08,1.838618,55347.41,65989.10,384159.81,253553.71,54998.84,1201477.63,58728.93,1201477.62
CPTY_A,2017-12-22,1.876974,123975.20,98521.18,1403092.00,292316.64,123174.12,1201477.63,60045.87,1201477.62
CPTY_A,2018-01-05,1.915330,13927.94,68232.28,61541.62,138214.26,13835.66,1201477.63,59120.47,1201477.62
CPTY_A,2018-01-19,1.953687,100270.27,20934.22,815244.19,189892.15,99589.52,1201477.63,59914.99,1201477.62
CPTY_A,2018-02-02,1.992043,44737.50,71346.19,449133.69,267408.28,44426.44,1201477.63,59616.76,1201477.62
CPTY_A,2018-02-16,2.030399,186652.53,657.04,1296780.99,171694.53,185328.08,1201477.63,61991.57,1201477.62
CPTY_A,2018-03-02,2.068755,24115.54,23410.07,0.00,162243.31,23942.24,1201477.63,61286.11,1201477.62
CPTY_A,2018-03-16,2.107111,5507.04,43337.09,0.00,87383.63,5466.96,1201477.63,60270.02,1201477.62
CPTY_A,2018-04-03,2.156426,20081.10,19989.52,0.00,254820.21,19932.63,1201477.63,59347.55,1201477.62
CPTY_A,2018-04-13,2.183824,84635.46,119671.70,640009.61,253353.49,84004.21,1201477.63,59656.88,1201477.62
CPTY_A,2018-04-27,2.222180,0.00,66955.52,0.00,332575.44,0.00,1201477.63,58627.17,1201477.62
CPTY_A,2018-05-11,2.260536,137764.63,39441.98,1177774.45,219486.26,136712.13,1201477.63,59952.09,1201477.62
CPTY_A,2018-05-25,2.298892,97883.92,71325.38,1054017.79,149702.86,97127.24,1201477.63,60572.34,1201477.62
CPTY_A,2018-06-08,2.337248,101668.23,94789.32,1146661.16,276878.93,100873.08,1201477.63,61233.71,1201477.62
CPTY_A,2018-06-22,2.375604,96882.31,23136.38,524042.30,289942.24,96115.82,1201477.63,61796.91,1201477.62
CPTY_A,2018-07-06,2.413961,77563.17,188387.48,592684.41,258228.96,76942.49,1201477.63,62037.57,1201477.62
CPTY_A,2018-07-20,2.452317,29634.81,25944.37,167298.38,454473.56,29394.98,1201477.63,61527.01,1201477.63
CPTY_A,2018-08-03,2.490673,186480.63,77196.46,1272755.49,381801.06,184954.56,1201477.63,63427.78,1201477.63
CPTY_A,2018-08-17,2.529029,29331.82,50540.72,314574.04,305165.55,29089.13,1201477.63,62906.99,1201477.63
CPTY_A,2018-08-31,2.567385,26769.86,33688.40,0.00,232783.45,26545.94,1201477.63,62363.77,1201477.63
CPTY_A,2018-09-14,2.605741,39665.12,9650.05,109520.30,312317.68,39329.74,1201477.63,62024.71,1201477.63
CPTY_A,2018-09-28,2.644098,70337.79,75573.48,575807.70,277295.70,69736.70,1201477.63,62136.58,1201477.63
