#TradeId,Type,CashflowNo,LegNo,PayDate,FlowType,Amount,Currency,Coupon,Accrual,AccrualStartDate,AccrualEndDate,AccruedAmount,fixingDate,fixingValue,Notional,DiscountFactor,PresentValue,FXRate(Local-Base),PresentValue(Base),BaseCurrency,FloorStrike,CapStrike,FloorVolatility,CapVolatility,EffectiveFloorVolatility,EffectiveCapVolatility
TestedCBO,CBO,2,0,2022-11-29,Interest,0.0000,USD,0.0000000000,0.2520547945,2022-08-29,2022-11-29,0.0000,#N/A,#N/A,1802750.2000,0.9945787968,0.0000000000,1.0000000000,0.0000000000,USD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
TestedCBO,CBO,3,0,2023-02-28,Interest,0.0000,USD,0.0000000000,0.2493150685,2022-11-29,2023-02-28,0.0000,#N/A,#N/A,1802750.2000,0.9853687314,0.0000000000,1.0000000000,0.0000000000,USD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
TestedCBO,CBO,4,0,2023-05-30,Interest,0.0000,USD,0.0000000000,0.2493150685,2023-02-28,2023-05-30,0.0000,#N/A,#N/A,1802750.2000,0.9754744791,0.0000000000,1.0000000000,0.0000000000,USD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
TestedCBO,CBO,5,0,2023-08-29,Interest,0.0000,USD,0.0000000000,0.2493150685,2023-05-30,2023-08-29,0.0000,#N/A,#N/A,1802750.2000,0.9656472837,0.0000000000,1.0000000000,0.0000000000,USD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
TestedCBO,CBO,6,0,2023-11-29,Interest,0.0000,USD,0.0000000000,0.2520547945,2023-08-29,2023-11-29,0.0000,#N/A,#N/A,1802750.2000,0.9567047394,0.0000000000,1.0000000000,0.0000000000,USD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
TestedCBO,CBO,7,0,2024-02-29,Interest,0.0000,USD,0.0000000000,0.2520547945,2023-11-29,2024-02-29,0.0000,#N/A,#N/A,1802750.2000,0.9479243296,0.0000000000,1.0000000000,0.0000000000,USD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
TestedCBO,CBO,8,0,2024-05-29,Interest,0.0000,USD,0.0000000000,0.2465753425,2024-02-29,2024-05-29,0.0000,#N/A,#N/A,1802750.2000,0.9394210980,0.0000000000,1.0000000000,0.0000000000,USD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
TestedCBO,CBO,9,0,2024-08-29,Interest,0.0000,USD,0.0000000000,0.2520547945,2024-05-29,2024-08-29,0.0000,#N/A,#N/A,1802750.2000,0.9308077390,0.0000000000,1.0000000000,0.0000000000,USD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
TestedCBO,CBO,10,0,2024-11-29,Interest,0.0000,USD,0.0000000000,0.2520547945,2024-08-29,2024-11-29,0.0000,#N/A,#N/A,1802750.2000,0.9229811092,0.0000000000,1.0000000000,0.0000000000,USD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
TestedCBO,CBO,11,0,2025-02-28,Interest,0.0000,USD,0.0000000000,0.2493150685,2024-11-29,2025-02-28,0.0000,#N/A,#N/A,1802750.2000,0.9156620644,0.0000000000,1.0000000000,0.0000000000,USD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
TestedCBO,CBO,12,0,2025-05-29,Interest,0.0000,USD,0.0000000000,0.2465753425,2025-02-28,2025-05-29,0.0000,#N/A,#N/A,1802750.2000,0.9084734411,0.0000000000,1.0000000000,0.0000000000,USD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
TestedCBO,CBO,13,0,2025-08-29,Interest,0.0000,USD,0.0000000000,0.2520547945,2025-05-29,2025-08-29,0.0000,#N/A,#N/A,1802750.2000,0.9011833983,0.0000000000,1.0000000000,0.0000000000,USD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
TestedCBO,CBO,14,0,2025-12-01,Interest,0.0000,USD,0.0000000000,0.2575342466,2025-08-29,2025-12-01,0.0000,#N/A,#N/A,1802750.2000,0.8942165680,0.0000000000,1.0000000000,0.0000000000,USD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
TestedCBO,CBO,15,0,2026-03-02,Interest,0.0000,USD,0.0000000000,0.2493150685,2025-12-01,2026-03-02,0.0000,#N/A,#N/A,1802750.2000,0.8877226410,0.0000000000,1.0000000000,0.0000000000,USD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
TestedCBO,CBO,16,0,2026-05-29,Interest,0.0000,USD,0.0000000000,0.2410958904,2026-03-02,2026-05-29,0.0000,#N/A,#N/A,1802750.2000,0.8814876564,0.0000000000,1.0000000000,0.0000000000,USD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
