#TradeId,NettingSetId,CVA,DVA,FBA,FCA,FBAexOwnSP,FCAexOwnSP,FBAexAllSP,FCAexAllSP,COLVA,MVA,OurKVACCR,TheirKVACCR,OurKVACVA,TheirKVACVA,CollateralFloor,AllocatedCVA,AllocatedDVA,AllocationMethod,BaselEPE,BaselEEPE
,CPTY_A,4514.14,74.61,32.04,-665.85,41.22,-757.00,47.90,-819.51,0.00,-117.70,0.00,0.00,0.00,0.00,0.00,4514.14,74.61,None,52111.62,52111.62
BermSwp,CPTY_A,4514.14,74.61,32.04,-665.85,41.22,-757.00,47.90,-819.51,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,52111.62,52111.62
,CPTY_B,8468.22,222.18,97.94,-1219.67,120.60,-1420.08,136.73,-1560.18,0.00,-176.63,0.00,0.00,0.00,0.00,0.00,8468.22,222.18,None,72840.68,75147.04
LPISwp,CPTY_B,9637.96,241.67,106.29,-1394.03,131.38,-1616.24,149.30,-1771.33,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,93939.71,93939.71
