#TimeStep,Date,DaysInPeriod,ZeroOrderDIM,AverageDIM,AverageFLOW,SimpleDIM,NettingSet,Time
0,2016-05-06,14,10811.312114,9365.362636,0.000000,11429.581395,CPTY_A,0.248634
1,2016-08-05,14,9877.866298,9645.950666,0.000000,10613.601136,CPTY_A,0.497268
2,2016-11-07,14,9961.181380,9551.891100,0.000000,10807.660108,CPTY_A,0.754098
3,2017-02-06,15,10127.632896,9550.288435,0.000000,11800.565024,CPTY_A,1.003002
4,2017-05-05,14,10309.459057,9499.199372,0.000000,11493.447920,CPTY_A,1.244098
5,2017-08-07,14,10306.050208,9516.584165,0.000000,11485.800150,CPTY_A,1.501632
6,2017-11-06,14,10487.541179,9604.866323,0.000000,11935.259349,CPTY_A,1.750947
7,2018-02-05,15,10766.538466,9698.045116,0.000000,12292.112859,CPTY_A,2.000262
8,2018-05-08,14,10866.477700,9476.392283,0.000000,12794.221892,CPTY_A,2.252317
9,2018-08-06,14,11023.330225,9401.042750,0.000000,13474.366661,CPTY_A,2.498892
10,2018-11-05,14,11186.334978,9402.902068,0.000000,13226.156116,CPTY_A,2.748207
11,2019-02-05,14,11273.310667,9414.909429,0.000000,13698.275025,CPTY_A,3.000262
12,2019-05-07,14,11244.870326,9303.418849,0.000000,13693.551373,CPTY_A,3.249577
13,2019-08-05,14,11223.249233,9187.961195,0.000000,13930.783855,CPTY_A,3.496152
14,2019-11-05,14,11788.252364,9362.324213,0.000000,14915.518386,CPTY_A,3.748207
15,2020-02-05,14,11982.765653,9381.636320,0.000000,14885.095662,CPTY_A,4.000000
16,2020-05-05,14,11849.180862,9318.220620,0.000000,14763.985277,CPTY_A,4.245902
17,2020-08-05,14,12005.459499,9298.489007,0.000000,15354.319581,CPTY_A,4.497268
18,2020-11-05,14,12174.101416,9309.016913,0.000000,15848.959342,CPTY_A,4.748634
19,2021-02-05,14,12037.950301,9162.094766,0.000000,15026.761749,CPTY_A,5.000262
20,2021-05-05,14,12149.316796,9171.980108,0.000000,15413.816816,CPTY_A,5.244098
21,2021-08-05,14,12371.144803,9261.556036,0.000000,15980.901264,CPTY_A,5.496152
22,2021-11-05,14,12260.583693,9090.444420,0.000000,15482.116647,CPTY_A,5.748207
23,2022-02-07,15,12595.515470,9227.655709,0.000000,16104.356149,CPTY_A,6.005741
24,2022-05-05,14,12600.202035,9268.023308,0.000000,16721.007593,CPTY_A,6.244098
25,2022-08-05,14,12511.879698,9152.593469,0.000000,15941.952545,CPTY_A,6.496152
26,2022-11-07,14,12653.258465,9160.000972,0.000000,16562.821718,CPTY_A,6.753687
27,2023-02-06,15,12615.587096,9091.166432,0.000000,16433.899211,CPTY_A,7.003002
28,2023-05-05,14,12661.304336,9160.883950,0.000000,16075.674958,CPTY_A,7.244098
29,2023-08-07,14,12549.059655,9052.077606,0.000000,16075.522611,CPTY_A,7.501632
30,2023-11-06,14,12643.455852,9064.942608,0.000000,16262.225277,CPTY_A,7.750947
31,2024-02-05,15,12716.611802,9134.789677,0.000000,16527.015642,CPTY_A,8.000000
32,2024-05-07,14,12708.386343,9131.069217,0.000000,16222.248388,CPTY_A,8.251366
33,2024-08-05,14,12803.484289,9108.325328,0.000000,16278.112327,CPTY_A,8.497268
34,2024-11-05,14,12787.981132,9076.412208,0.000000,16675.591696,CPTY_A,8.748634
35,2025-02-05,14,12725.814416,9093.559251,0.000000,16203.226797,CPTY_A,9.000262
36,2025-05-06,14,12828.159777,9186.680277,0.000000,16869.835445,CPTY_A,9.246837
37,2025-08-05,14,12807.879750,9093.247321,0.000000,16718.195006,CPTY_A,9.496152
38,2025-11-05,14,12745.142433,9122.770896,0.000000,16753.947687,CPTY_A,9.748207
39,2026-02-05,14,13156.691352,9349.060822,0.000000,17747.288408,CPTY_A,10.000262
40,2026-05-05,14,12908.704295,9282.287623,0.000000,16649.503417,CPTY_A,10.244098
41,2026-08-05,14,13123.605389,9342.397109,0.000000,17580.521192,CPTY_A,10.496152
42,2026-11-05,14,12607.564424,9143.873165,0.000000,16187.943483,CPTY_A,10.748207
43,2027-02-05,14,12862.408447,9235.967287,0.000000,16758.672762,CPTY_A,11.000262
44,2027-05-05,14,11740.601066,8369.207460,0.000000,15396.435232,CPTY_A,11.244098
45,2027-08-05,14,11522.450046,8227.376650,0.000000,14405.608071,CPTY_A,11.496152
46,2027-11-05,14,11105.183098,8141.479795,0.000000,14384.168364,CPTY_A,11.748207
47,2028-02-07,15,11209.205825,8272.156016,0.000000,14381.621916,CPTY_A,12.005464
48,2028-05-05,14,10207.834458,7407.284498,0.000000,12954.656479,CPTY_A,12.245902
49,2028-08-07,14,10180.648990,7443.788559,0.000000,13082.434606,CPTY_A,12.502732
50,2028-11-06,14,9845.716920,7317.587489,0.000000,12232.156030,CPTY_A,12.751366
51,2029-02-05,15,9771.032940,7268.133390,0.000000,12249.068581,CPTY_A,13.000262
52,2029-05-08,14,8785.660458,6469.872018,0.000000,11343.500360,CPTY_A,13.252317
53,2029-08-06,14,8827.376488,6543.857178,0.000000,11248.288631,CPTY_A,13.498892
54,2029-11-05,14,8478.056235,6382.186566,0.000000,11049.828736,CPTY_A,13.748207
55,2030-02-05,14,8415.613476,6396.100874,0.000000,10593.738191,CPTY_A,14.000262
56,2030-05-07,14,7482.804043,5631.329454,0.000000,9727.155276,CPTY_A,14.249577
57,2030-08-05,14,7472.314866,5640.941835,0.000000,9678.381588,CPTY_A,14.496152
58,2030-11-05,14,7024.802880,5364.363972,0.000000,8795.539320,CPTY_A,14.748207
59,2031-02-05,14,6961.413144,5382.655351,0.000000,9108.634722,CPTY_A,15.000262
60,2031-05-06,14,6002.887226,4591.437922,0.000000,7562.332099,CPTY_A,15.246837
61,2031-08-05,14,6034.353822,4646.564669,0.000000,7654.985995,CPTY_A,15.496152
62,2031-11-05,14,5694.089293,4472.949181,0.000000,7012.850149,CPTY_A,15.748207
63,2032-02-05,14,5706.634206,4481.243631,0.000000,6926.510477,CPTY_A,16.000000
64,2032-05-05,14,4928.601954,3816.240970,0.000000,6266.346859,CPTY_A,16.245902
65,2032-08-05,14,4815.267401,3742.962477,0.000000,6095.896910,CPTY_A,16.497268
66,2032-11-05,14,4414.423853,3530.926553,0.000000,5478.411743,CPTY_A,16.748634
67,2033-02-07,15,4379.725128,3504.148102,0.000000,5504.883731,CPTY_A,17.005741
68,2033-05-05,14,3602.078069,2838.890599,0.000000,4439.456242,CPTY_A,17.244098
69,2033-08-05,14,3519.440501,2804.311925,0.000000,4308.322724,CPTY_A,17.496152
