#NettingSet,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
CPTY_A,2016-02-05,0.000000,0.00,12090215.78,0.00,-12090215.78,0.00,0.00,0.00,0.00
CPTY_A,2016-02-08,0.008197,0.00,12025848.92,0.00,0.00,0.00,0.00,0.00,0.00
CPTY_A,2016-02-09,0.010929,0.00,11997616.63,0.00,0.00,0.00,0.00,0.00,0.00
CPTY_A,2016-02-10,0.013661,0.00,11930317.75,0.00,0.00,0.00,0.00,0.00,0.00
CPTY_A,2016-02-11,0.016393,0.00,11955696.67,0.00,0.00,0.00,0.00,0.00,0.00
CPTY_A,2016-02-12,0.019126,0.00,12003419.70,0.00,0.00,0.00,0.00,0.00,0.00
CPTY_A,2016-02-16,0.030055,0.00,11991641.38,0.00,0.00,0.00,0.00,0.00,0.00
CPTY_A,2016-02-17,0.032787,0.00,11942264.38,0.00,0.00,0.00,0.00,0.00,0.00
CPTY_A,2016-02-18,0.035519,0.00,11969650.92,0.00,0.00,0.00,0.00,0.00,0.00
CPTY_A,2016-02-19,0.038251,0.00,11957938.22,0.00,0.00,0.00,0.00,0.00,0.00
CPTY_A,2016-02-22,0.046448,0.00,11960102.35,0.00,0.00,0.00,0.00,0.00,0.00
CPTY_A,2016-02-23,0.049180,0.00,11939497.72,0.00,0.00,0.00,0.00,0.00,0.00
CPTY_A,2016-02-24,0.051913,0.00,11911780.39,0.00,0.00,0.00,0.00,0.00,0.00
CPTY_A,2016-02-25,0.054645,0.00,11897690.28,0.00,0.00,0.00,0.00,0.00,0.00
CPTY_A,2016-02-26,0.057377,0.00,11914067.63,0.00,0.00,0.00,0.00,0.00,0.00
CPTY_A,2016-02-29,0.065574,0.00,11947031.31,0.00,0.00,0.00,0.00,0.00,0.00
CPTY_A,2016-03-01,0.068306,0.00,12050209.08,0.00,0.00,0.00,0.00,0.00,0.00
CPTY_A,2016-03-02,0.071038,16675.11,12133768.31,0.00,0.00,16673.24,16673.24,641.28,641.28
CPTY_A,2016-03-03,0.073770,46984.40,12129876.49,0.00,0.00,46978.84,46978.84,2357.48,2357.48
CPTY_A,2016-03-04,0.076503,75616.35,12150279.07,0.00,0.00,75606.89,75606.89,4973.54,4973.54
CPTY_A,2016-03-07,0.084699,0.00,0.00,0.00,0.00,0.00,75606.89,4492.23,11809.02
CPTY_A,2016-03-08,0.087432,0.00,0.00,0.00,0.00,0.00,75606.89,4351.84,13802.70
CPTY_A,2016-03-09,0.090164,0.00,0.00,0.00,0.00,0.00,75606.89,0.00,0.00
CPTY_A,2016-03-10,0.092896,0.00,0.00,0.00,0.00,0.00,75606.89,0.00,0.00
CPTY_A,2016-03-11,0.095628,0.00,0.00,0.00,0.00,0.00,75606.89,0.00,0.00
