#TradeId,Type,CashflowNo,LegNo,PayDate,FlowType,Amount,Currency,Coupon,Accrual,AccrualStartDate,AccrualEndDate,AccruedAmount,fixingDate,fixingValue,Notional,DiscountFactor,PresentValue,FXRate(Local-Base),PresentValue(Base),BaseCurrency,FloorStrike,CapStrike,FloorVolatility,CapVolatility
CPI_Swap_1,Swap,1,0,2036-02-05,Interest,-20000000.2558,GBP,0.0564673090,20.0000000000,2016-02-05,2036-02-05,0.0000,#N/A,#N/A,10000000.0000,0.7492986530,-14985973.2526448164,1.0000000000,-14985973.2526448164,GBP,#N/A,#N/A,#N/A,#N/A
CPI_Swap_1,Swap,1,1,2036-02-05,Index,22892151.6533,GBP,#N/A,#N/A,#N/A,#N/A,#N/A,2035-12-05,480.7351847195,#N/A,0.7492986530,17153058.3991856724,1.0000000000,17153058.3991856724,GBP,#N/A,#N/A,#N/A,#N/A
CPI_Swap_2,Swap,1,0,2017-01-18,InterestProjected,-41013.5833,GBP,0.0081560722,0.5028594955,2016-07-18,2017-01-18,0.0000,2016-07-18,0.0081560722,10000000.0000,0.9934325764,-40744.2297049083,1.0000000000,-40744.2297049083,GBP,#N/A,#N/A,#N/A,#N/A
CPI_Swap_2,Swap,2,0,2017-07-18,InterestProjected,-41921.8676,GBP,0.0084538573,0.4958904110,2017-01-18,2017-07-18,0.0000,2017-01-18,0.0084538573,10000000.0000,0.9936791932,-41656.8875776766,1.0000000000,-41656.8875776766,GBP,#N/A,#N/A,#N/A,#N/A
CPI_Swap_2,Swap,3,0,2018-01-18,InterestProjected,-39516.5779,GBP,0.0078388864,0.5041095890,2017-07-18,2018-01-18,0.0000,2017-07-18,0.0078388864,10000000.0000,0.9943948300,-39295.0807508450,1.0000000000,-39295.0807508450,GBP,#N/A,#N/A,#N/A,#N/A
CPI_Swap_2,Swap,4,0,2018-07-18,InterestProjected,-46422.1734,GBP,0.0093613775,0.4958904110,2018-01-18,2018-07-18,0.0000,2018-01-18,0.0093613775,10000000.0000,0.9930982819,-46101.7806691392,1.0000000000,-46101.7806691392,GBP,#N/A,#N/A,#N/A,#N/A
CPI_Swap_2,Swap,5,0,2019-01-18,InterestProjected,-48060.1591,GBP,0.0095336729,0.5041095890,2018-07-18,2019-01-18,0.0000,2018-07-18,0.0095336729,10000000.0000,0.9915012127,-47651.7059999616,1.0000000000,-47651.7059999616,GBP,#N/A,#N/A,#N/A,#N/A
CPI_Swap_2,Swap,6,0,2019-07-18,InterestProjected,-54992.1522,GBP,0.0110895777,0.4958904110,2019-01-18,2019-07-18,0.0000,2019-01-18,0.0110895777,10000000.0000,0.9894361065,-54411.2209534013,1.0000000000,-54411.2209534013,GBP,#N/A,#N/A,#N/A,#N/A
CPI_Swap_2,Swap,7,0,2020-01-20,InterestProjected,-57375.8203,GBP,0.0112623769,0.5094468149,2019-07-18,2020-01-20,0.0000,2019-07-18,0.0112623769,10000000.0000,0.9872406161,-56643.7402209778,1.0000000000,-56643.7402209778,GBP,#N/A,#N/A,#N/A,#N/A
CPI_Swap_2,Swap,8,0,2020-07-20,InterestProjected,-63256.5692,GBP,0.0127208265,0.4972677596,2020-01-20,2020-07-20,0.0000,2020-01-20,0.0127208265,10000000.0000,0.9841183439,-62251.9500814320,1.0000000000,-62251.9500814320,GBP,#N/A,#N/A,#N/A,#N/A
CPI_Swap_2,Swap,9,0,2021-01-18,InterestProjected,-63972.5724,GBP,0.0128615226,0.4973950146,2020-07-20,2021-01-18,0.0000,2020-07-20,0.0128615226,10000000.0000,0.9808787634,-62749.3376910762,1.0000000000,-62749.3376910762,GBP,#N/A,#N/A,#N/A,#N/A
CPI_Swap_2,Swap,10,0,2021-07-19,InterestProjected,-77232.2472,GBP,0.0154888847,0.4986301370,2021-01-18,2021-07-19,0.0000,2021-01-18,0.0154888847,10000000.0000,0.9757590118,-75360.0612236473,1.0000000000,-75360.0612236473,GBP,#N/A,#N/A,#N/A,#N/A
CPI_Swap_2,Swap,1,1,2017-07-18,Inflation,258206.6130,GBP,0.0258529799,0.9987499064,2016-07-18,2017-07-18,0.0000,2017-05-18,271.4562894554,10000000.0000,0.9936791932,256574.5389319376,1.0000000000,256574.5389319376,GBP,#N/A,#N/A,#N/A,#N/A
CPI_Swap_2,Swap,2,1,2018-07-18,Inflation,266474.4980,GBP,0.0266474498,1.0000000000,2017-07-18,2018-07-18,0.0000,2018-05-18,279.7982228557,10000000.0000,0.9930982819,264635.3660974055,1.0000000000,264635.3660974055,GBP,#N/A,#N/A,#N/A,#N/A
CPI_Swap_2,Swap,3,1,2019-07-18,Inflation,274554.8321,GBP,0.0274554832,1.0000000000,2018-07-18,2019-07-18,0.0000,2019-05-18,288.2825737108,10000000.0000,0.9894361065,271654.4641050997,1.0000000000,271654.4641050997,GBP,#N/A,#N/A,#N/A,#N/A
CPI_Swap_2,Swap,4,1,2020-07-20,Inflation,284788.4257,GBP,0.0282888947,1.0067145744,2019-07-18,2020-07-20,0.0000,2020-05-20,297.0333941453,10000000.0000,0.9841183439,280265.5138618730,1.0000000000,280265.5138618730,GBP,#N/A,#N/A,#N/A,#N/A
CPI_Swap_2,Swap,5,1,2021-07-19,Inflation,290387.9517,GBP,0.0291546806,0.9960251516,2020-07-20,2021-07-19,0.0000,2021-05-19,306.1241463886,10000000.0000,0.9757590118,283348.6608060360,1.0000000000,283348.6608060360,GBP,#N/A,#N/A,#N/A,#N/A
YearOnYear_Swap,Swap,1,0,2017-02-06,Interest,-83982.6389,EUR,0.0083750000,1.0027777778,2016-02-05,2017-02-06,0.0000,#N/A,#N/A,10000000.0000,1.0031836048,-84250.0064183426,0.8119380000,-68405.7817112963,GBP,#N/A,#N/A,#N/A,#N/A
YearOnYear_Swap,Swap,2,0,2018-02-05,Interest,-83517.3611,EUR,0.0083750000,0.9972222222,2017-02-06,2018-02-05,0.0000,#N/A,#N/A,10000000.0000,1.0070372127,-84105.0905447948,0.8119380000,-68288.1190067596,GBP,#N/A,#N/A,#N/A,#N/A
YearOnYear_Swap,Swap,3,0,2019-02-05,Interest,-83750.0000,EUR,0.0083750000,1.0000000000,2018-02-05,2019-02-05,0.0000,#N/A,#N/A,10000000.0000,1.0094751644,-84543.5450158459,0.8119380000,-68644.1168530759,GBP,#N/A,#N/A,#N/A,#N/A
YearOnYear_Swap,Swap,4,0,2020-02-05,Interest,-83750.0000,EUR,0.0083750000,1.0000000000,2019-02-05,2020-02-05,0.0000,#N/A,#N/A,10000000.0000,1.0101588389,-84600.8027568748,0.8119380000,-68690.6065888114,GBP,#N/A,#N/A,#N/A,#N/A
YearOnYear_Swap,Swap,5,0,2021-02-05,Interest,-83750.0000,EUR,0.0083750000,1.0000000000,2020-02-05,2021-02-05,0.0000,#N/A,#N/A,10000000.0000,1.0089508155,-84499.6307953973,0.8119380000,-68608.4612287533,GBP,#N/A,#N/A,#N/A,#N/A
YearOnYear_Swap,Swap,1,1,2017-02-06,Inflation,117954.5667,EUR,0.0117601560,1.0030017217,2016-02-05,2017-02-06,0.0000,2016-12-04,0.0117601560,10000000.0000,1.0031836048,118330.0874074839,0.8119380000,96076.6945094577,GBP,#N/A,#N/A,#N/A,#N/A
YearOnYear_Swap,Swap,2,1,2018-02-05,Inflation,130340.8589,EUR,0.0130698938,0.9972602740,2017-02-06,2018-02-05,0.0000,2017-12-03,0.0130698938,10000000.0000,1.0070372127,131258.0952802528,0.8119380000,106573.4353656579,GBP,#N/A,#N/A,#N/A,#N/A
YearOnYear_Swap,Swap,3,1,2019-02-05,Inflation,140034.5252,EUR,0.0140034525,1.0000000000,2018-02-05,2019-02-05,0.0000,2018-12-03,0.0140034525,10000000.0000,1.0094751644,141361.3753621604,0.8119380000,114776.6723888018,GBP,#N/A,#N/A,#N/A,#N/A
YearOnYear_Swap,Swap,4,1,2020-02-05,Inflation,145356.9959,EUR,0.0145395089,0.9997380043,2019-02-05,2020-02-05,0.0000,2019-12-03,0.0145395089,10000000.0000,1.0101588389,146833.6542172631,0.8119380000,119219.8235378562,GBP,#N/A,#N/A,#N/A,#N/A
YearOnYear_Swap,Swap,5,1,2021-02-05,Inflation,150821.2026,EUR,0.0150781698,1.0002619957,2020-02-05,2021-02-05,0.0000,2020-12-03,0.0150781698,10000000.0000,1.0089508155,152171.1753986712,0.8119380000,123553.5598108463,GBP,#N/A,#N/A,#N/A,#N/A
