#NettingSet,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE
CPTY_A,2016-02-05,0.000000,3953291.13,0.00,3953291.13,-3953291.13,3953291.13,3953291.13
CPTY_A,2016-05-06,0.248634,3644865.83,751.07,5812575.34,0.00,3642774.05,3953291.13
CPTY_A,2016-08-05,0.497268,3684088.00,6245.79,7400117.63,0.00,3679316.78,3953291.13
CPTY_A,2016-11-07,0.754098,3578480.32,7733.76,8009734.30,0.00,3570199.57,3953291.13
CPTY_A,2017-02-06,1.003002,3679377.94,56263.54,8957399.71,0.00,3667701.43,3953291.13
CPTY_A,2017-05-05,1.244098,3733113.48,106107.76,11486511.77,0.00,3717605.09,3953291.13
CPTY_A,2017-08-07,1.501632,3526281.59,257405.45,11217314.55,0.00,3508499.51,3953291.13
CPTY_A,2017-11-06,1.750947,3780593.88,331257.05,11124543.22,0.00,3758171.73,3953291.13
CPTY_A,2018-02-05,2.000262,3807922.59,375323.21,10463678.14,0.00,3781312.69,3953291.13
CPTY_A,2018-05-08,2.252317,3761010.34,341062.42,10151340.79,0.00,3732350.08,3953291.13
CPTY_A,2018-08-06,2.498892,3548796.91,416881.95,10997651.14,0.00,3519686.61,3953291.13
CPTY_A,2018-11-05,2.748207,3932198.44,513932.29,14867926.59,0.00,3897628.56,3953291.13
CPTY_A,2019-02-05,3.000262,4206654.81,599448.19,18352249.63,0.00,4167170.19,4167170.19
CPTY_A,2019-05-07,3.249577,4490950.25,678163.16,17366671.62,0.00,4447935.04,4447935.04
CPTY_A,2019-08-05,3.496152,4231000.96,780281.32,18178566.18,0.00,4189810.53,4447935.04
CPTY_A,2019-11-05,3.748207,4159547.45,773641.95,20049673.47,0.00,4118384.38,4447935.04
CPTY_A,2020-02-05,4.000000,4240608.56,700209.84,22970013.53,0.00,4197962.14,4447935.04
CPTY_A,2020-05-05,4.245902,4271562.08,702411.31,22413769.98,0.00,4229750.86,4447935.04
CPTY_A,2020-08-05,4.497268,3706373.79,811171.90,17125934.16,0.00,3671227.19,4447935.04
CPTY_A,2020-11-05,4.748634,3755343.01,749375.02,18005067.97,0.00,3720879.76,4447935.04
CPTY_A,2021-02-05,5.000262,3752731.38,762199.99,15478466.19,0.00,3719439.37,4447935.04
CPTY_A,2021-05-05,5.244098,3669658.33,769991.28,15515081.28,0.00,3641215.78,4447935.04
CPTY_A,2021-08-05,5.496152,3516777.70,896789.18,15953610.00,0.00,3493777.54,4447935.04
CPTY_A,2021-11-05,5.748207,3521020.48,1075343.56,19074844.00,0.00,3502260.37,4447935.04
CPTY_A,2022-02-07,6.005741,3697895.86,1130383.79,17484456.00,0.00,3682778.63,4447935.04
CPTY_A,2022-05-05,6.244098,3758738.71,1165823.23,18101950.00,0.00,3750149.36,4447935.04
CPTY_A,2022-08-05,6.496152,3822518.71,1191061.40,18326222.00,0.00,3821179.48,4447935.04
CPTY_A,2022-11-07,6.753687,3873466.26,1251784.88,17095858.00,0.00,3879781.55,4447935.04
CPTY_A,2023-02-06,7.003002,3710565.17,1331168.06,16718686.00,0.00,3723743.87,4447935.04
CPTY_A,2023-05-05,7.244098,3624321.12,1394342.77,18246402.00,0.00,3645932.56,4447935.04
CPTY_A,2023-08-07,7.501632,3419642.24,1351409.30,17683610.00,0.00,3448958.71,4447935.04
CPTY_A,2023-11-06,7.750947,3468505.08,1465696.94,17104156.00,0.00,3507026.93,4447935.04
CPTY_A,2024-02-05,8.000000,3583730.92,1474359.09,18223506.00,0.00,3632633.68,4447935.04
CPTY_A,2024-05-07,8.251366,3362058.20,1455063.93,16059246.00,0.00,3418223.82,4447935.04
CPTY_A,2024-08-05,8.497268,3366967.56,1440329.44,12866165.00,0.00,3433456.35,4447935.04
CPTY_A,2024-11-05,8.748634,3381787.42,1443216.85,13227060.00,0.00,3459115.48,4447935.04
CPTY_A,2025-02-05,9.000262,3519424.94,1372839.33,13609562.00,0.00,3610909.66,4447935.04
CPTY_A,2025-05-06,9.246837,3509293.96,1315750.44,12737306.00,0.00,3613075.10,4447935.04
CPTY_A,2025-08-05,9.496152,3614634.26,1330664.26,14469970.00,0.00,3734790.59,4447935.04
CPTY_A,2025-11-05,9.748207,3790197.08,1261024.39,17238692.00,0.00,3930296.54,4447935.04
CPTY_A,2026-02-05,10.000262,4013866.81,1256117.49,15440853.00,0.00,4177227.36,4447935.04
CPTY_A,2026-05-05,10.244098,4206184.85,1243626.64,16537898.00,0.00,4392731.79,4447935.04
CPTY_A,2026-08-05,10.496152,3975305.09,1220479.34,13708172.00,0.00,4166677.56,4447935.04
CPTY_A,2026-11-05,10.748207,4104492.64,1325366.78,14139885.00,0.00,4317695.45,4447935.04
CPTY_A,2027-02-05,11.000262,3959288.80,1390819.89,14931903.00,0.00,4180062.77,4447935.04
CPTY_A,2027-05-05,11.244098,4044756.07,1400257.34,15890881.00,0.00,4285285.45,4447935.04
CPTY_A,2027-08-05,11.496152,4082598.29,1365262.37,16045114.00,0.00,4341073.77,4447935.04
CPTY_A,2027-11-05,11.748207,3978895.56,1324058.04,15219949.00,0.00,4246158.03,4447935.04
CPTY_A,2028-02-07,12.005464,4104758.71,1370410.72,18888662.00,0.00,4396717.28,4447935.04
CPTY_A,2028-05-05,12.245902,4175497.29,1380048.34,19011838.00,0.00,4489116.88,4489116.88
CPTY_A,2028-08-07,12.502732,3983983.63,1427890.39,16228671.00,0.00,4300272.58,4489116.88
CPTY_A,2028-11-06,12.751366,3954778.07,1538820.85,17222494.00,0.00,4285201.16,4489116.88
CPTY_A,2029-02-05,13.000262,3950599.11,1479962.77,18277090.00,0.00,4297171.78,4489116.88
CPTY_A,2029-05-08,13.252317,4041108.65,1600330.95,20142584.00,0.00,4412749.72,4489116.88
CPTY_A,2029-08-06,13.498892,4155589.48,1521093.61,21276574.00,0.00,4555055.84,4555055.84
CPTY_A,2029-11-05,13.748207,3974241.54,1563903.21,19772648.00,0.00,4373065.50,4555055.84
CPTY_A,2030-02-05,14.000262,4084569.28,1536547.12,19753076.00,0.00,4511978.33,4555055.84
CPTY_A,2030-05-07,14.249577,4158561.70,1518844.39,20668582.00,0.00,4611418.58,4611418.58
CPTY_A,2030-08-05,14.496152,4166745.92,1558914.41,20056760.00,0.00,4638106.46,4638106.46
CPTY_A,2030-11-05,14.748207,3970077.95,1620364.88,22731552.00,0.00,4436410.69,4638106.46
CPTY_A,2031-02-05,15.000262,3969222.98,1706447.79,21494094.00,0.00,4452738.82,4638106.46
CPTY_A,2031-05-06,15.246837,4032617.20,1844684.31,17242552.00,0.00,4539840.07,4638106.46
CPTY_A,2031-08-05,15.496152,4130722.95,1761864.87,15529022.00,0.00,4666806.27,4666806.27
CPTY_A,2031-11-05,15.748207,4241572.06,1632017.29,16434248.00,0.00,4809253.07,4809253.07
CPTY_A,2032-02-05,16.000000,4426027.97,1484523.04,20316138.00,0.00,5036420.82,5036420.82
CPTY_A,2032-05-05,16.245902,4134278.31,1400934.16,20484090.00,0.00,4720965.11,5036420.82
CPTY_A,2032-08-05,16.497268,4161340.24,1363840.21,22245372.00,0.00,4768934.78,5036420.82
CPTY_A,2032-11-05,16.748634,4157225.45,1414921.05,25659348.00,0.00,4781330.99,5036420.82
CPTY_A,2033-02-07,17.005741,4104821.95,1419325.25,25512040.00,0.00,4738386.49,5036420.82
CPTY_A,2033-05-05,17.244098,4005223.53,1395577.89,23021534.00,0.00,4639117.44,5036420.82
CPTY_A,2033-08-05,17.496152,4203268.78,1442700.45,26436906.00,0.00,4885993.06,5036420.82
CPTY_A,2033-11-07,17.753687,4378429.64,1420819.40,29365000.00,0.00,5108283.39,5108283.39
CPTY_A,2034-02-06,18.003002,4497096.95,1404470.72,30621438.00,0.00,5265371.38,5265371.38
CPTY_A,2034-05-05,18.244098,4715294.16,1428416.60,35129092.00,0.00,5539810.72,5539810.72
CPTY_A,2034-08-07,18.501632,4720320.72,1487408.87,35128168.00,0.00,5566068.76,5566068.76
CPTY_A,2034-11-06,18.750947,4672287.71,1441135.56,33618016.00,0.00,5529002.51,5566068.76
CPTY_A,2035-02-05,19.000262,4465115.89,1499806.37,32996896.00,0.00,5302615.00,5566068.76
CPTY_A,2035-05-08,19.252317,4641454.63,1426573.40,34304000.00,0.00,5531826.43,5566068.76
CPTY_A,2035-08-06,19.498892,4731829.79,1418777.12,29562516.00,0.00,5659352.89,5659352.89
CPTY_A,2035-11-05,19.748207,4608493.14,1415433.41,26952680.00,0.00,5531421.54,5659352.89
CPTY_A,2036-02-05,20.000000,0.00,0.00,0.00,0.00,0.00,5659352.89
CPTY_A,2036-05-06,20.248634,0.00,0.00,0.00,0.00,0.00,5659352.89
