#NettingSet,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
CPTY_A,2016-02-05,0.000000,5032551.69,0.00,5032551.69,5032551.69,5032551.69,5032551.69,5032551.69,5032551.69
CPTY_A,2016-05-06,0.248634,4952049.01,0.00,7194704.69,0.00,4949207.04,5032551.69,4949207.04,5032551.69
CPTY_A,2016-08-05,0.497268,4911817.09,0.00,8147091.63,0.00,4905455.85,5032551.69,4927331.44,5032551.69
CPTY_A,2016-11-07,0.754098,4921820.45,0.00,10316186.75,0.00,4910431.15,5032551.69,4921575.55,5032551.69
CPTY_A,2017-02-06,1.003002,4891912.24,0.00,10992518.13,0.00,4876387.75,5032551.69,4910361.81,5032551.69
CPTY_A,2017-05-05,1.244098,4899534.93,0.00,10900102.50,0.00,4879180.91,5032551.69,4904319.21,5032551.69
CPTY_A,2017-08-07,1.501632,4977014.25,431.14,11586545.88,0.00,4951916.52,5032551.69,4912482.29,5032551.69
CPTY_A,2017-11-06,1.750947,5056587.48,12187.25,12556796.00,0.00,5026597.60,5032551.69,4928731.02,5032551.69
CPTY_A,2018-02-05,2.000262,4939403.11,25156.22,12424390.00,0.00,4904886.38,5032551.69,4925759.00,5032551.69
CPTY_A,2018-05-08,2.252317,4825418.31,12666.10,12996099.25,0.00,4788646.88,5032551.69,4910414.90,5032551.69
CPTY_A,2018-08-06,2.498892,4733946.45,26113.99,14488754.50,0.00,4695114.53,5032551.69,4889170.38,5032551.69
CPTY_A,2018-11-05,2.748207,4621215.63,19671.67,11053960.00,0.00,4580588.26,5032551.69,4861176.07,5032551.69
CPTY_A,2019-02-05,3.000262,4753542.64,22394.14,11521045.38,0.00,4708924.81,5032551.69,4848385.30,5032551.69
CPTY_A,2019-05-07,3.249577,4897848.00,36885.82,13706136.50,0.00,4850935.44,5032551.69,4848580.95,5032551.69
CPTY_A,2019-08-05,3.496152,5295391.43,60843.77,17135874.75,0.00,5243838.74,5243838.74,4876457.55,5047453.26
CPTY_A,2019-11-05,3.748207,5196906.64,107925.53,15495395.00,0.00,5145477.82,5243838.74,4894548.29,5060659.55
CPTY_A,2020-02-05,4.000000,5211027.61,105706.27,19293628.75,0.00,5158622.00,5243838.74,4911171.25,5072190.35
CPTY_A,2020-05-05,4.245902,5341244.53,146242.51,16019186.50,0.00,5288962.98,5288962.98,4933051.08,5084744.75
CPTY_A,2020-08-05,4.497268,5422968.47,176957.87,16889241.75,0.00,5371543.84,5371543.84,4957559.79,5100774.83
CPTY_A,2020-11-05,4.748634,5230165.63,189768.14,17505236.50,0.00,5182167.74,5371543.84,4969449.28,5115107.83
