#TradeId,NettingSetId,CVA,DVA,FBA,FCA,FBAexOwnSP,FCAexOwnSP,FBAexAllSP,FCAexAllSP,COLVA,MVA,OurKVACCR,TheirKVACCR,OurKVACVA,TheirKVACVA,CollateralFloor,AllocatedCVA,AllocatedDVA,AllocationMethod,BaselEPE,BaselEEPE
,CPTY_A,6094.56,0.00,0.00,-1007.62,0.00,-1016.10,0.00,-1021.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6094.56,0.00,None,900478.98,1037077.00
Swap,CPTY_A,450550.83,9652.16,4227.73,-67417.46,5247.70,-75282.69,5978.08,-80662.43,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,8154268.16,8393642.00
Swaption,CPTY_A,6264.18,714947.93,332298.58,-844.91,371611.81,-1048.75,398505.35,-1194.72,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,0.00,0.00
,CPTY_B,6094.75,0.00,0.00,-1007.65,0.00,-1016.13,0.00,-1021.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6094.75,0.00,None,900513.51,1037111.44
ShortSwap,CPTY_B,6094.75,0.00,0.00,-1007.65,0.00,-1016.13,0.00,-1021.20,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,900513.51,1037111.44
