#NettingSet,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
CPTY_A,2016-02-05,0.000000,718573.25,0.00,718573.25,718573.25,718573.25,718573.25,718573.25,718573.25
CPTY_A,2016-02-08,0.008197,1279715.93,505814.31,3333582.58,0.00,1279703.97,1279703.97,1279703.97,1279703.97
CPTY_A,2016-02-09,0.010929,1394975.25,592762.99,4445358.40,0.00,1394957.67,1394957.67,1308517.39,1308517.39
CPTY_A,2016-02-10,0.013661,1637789.80,778734.28,5685706.04,0.00,1637763.84,1637763.84,1374366.68,1374366.68
CPTY_A,2016-02-11,0.016393,1577521.19,755940.92,6981338.30,0.00,1577491.06,1637763.84,1408220.74,1418266.21
CPTY_A,2016-02-12,0.019126,1600737.72,830339.51,6540361.85,0.00,1600701.94,1637763.84,1435718.06,1449623.01
CPTY_A,2016-02-16,0.030055,1582348.39,810153.21,6905006.72,0.00,1582292.46,1637763.84,1489017.84,1518037.86
CPTY_A,2016-02-17,0.032787,1804346.61,997841.10,6780640.21,0.00,1804276.96,1804276.96,1515289.43,1541891.12
CPTY_A,2016-02-18,0.035519,1810383.68,1040415.98,6689391.51,0.00,1810307.00,1810307.00,1537983.09,1562538.49
CPTY_A,2016-02-19,0.038251,1769415.67,981511.97,6476505.38,0.00,1769334.08,1810307.00,1554508.16,1580236.24
CPTY_A,2016-02-22,0.046448,1963660.06,1174625.72,7368945.14,0.00,1963547.39,1963547.39,1626691.56,1647879.39
CPTY_A,2016-02-23,0.049180,2032684.34,1225209.14,7014083.47,0.00,2032560.08,2032560.08,1649239.81,1669250.54
CPTY_A,2016-02-24,0.051913,2122684.21,1280329.35,8478894.19,0.00,2122546.47,2122546.47,1674150.68,1693108.22
CPTY_A,2016-02-25,0.054645,2269710.12,1419848.46,8011429.68,0.00,2269547.68,2269547.68,1703920.53,1721930.19
CPTY_A,2016-02-26,0.057377,2327736.80,1481656.02,7634438.43,0.00,2327554.66,2327554.66,1733617.40,1750769.45
CPTY_A,2016-02-29,0.065574,2463931.75,1648527.15,9400420.34,0.00,2463689.58,2463689.58,1824876.42,1839884.47
CPTY_A,2016-03-01,0.068306,2381619.44,1667178.54,8508044.38,0.00,2381369.45,2463689.58,1847136.14,1864836.67
CPTY_A,2016-03-02,0.071038,2379552.47,1729244.27,7997717.15,0.00,2379286.80,2463689.58,1867603.47,1887869.47
CPTY_A,2016-03-03,0.073770,2478718.68,1789170.93,8133884.15,0.00,2478425.38,2478425.38,1890226.51,1909741.92
CPTY_A,2016-03-04,0.076503,2521609.97,1816053.46,9124733.66,0.00,2521294.75,2521294.75,1912764.66,1931583.09
CPTY_A,2016-03-07,0.084699,3364122.50,0.00,3966021.13,0.00,3363634.55,3363634.55,2053171.42,2070168.71
CPTY_A,2016-03-08,0.087432,3367682.38,0.00,4043434.88,0.00,3367171.42,3367171.42,2094233.92,2110700.05
CPTY_A,2016-03-09,0.090164,3360075.59,0.00,4034633.06,0.00,3359543.34,3367171.42,2132576.63,2148774.94
CPTY_A,2016-03-10,0.092896,3360216.99,0.00,4087944.87,0.00,3359662.27,3367171.42,2168667.39,2184610.13
CPTY_A,2016-03-11,0.095628,1717039.93,0.00,2846935.50,0.00,1716745.38,3367171.42,2155755.33,2218397.59
