#TradeId,Factor,Up/Down,Base NPV,ShiftSize_1,ShiftSize_2,Scenario NPV,Difference
CMS_Spread_Swap,DiscountCurve/EUR/1/1Y,Up,252360.68,0.000000,#N/A,252357.33,-3.35
CMS_Spread_Swap,DiscountCurve/EUR/2/2Y,Up,252360.68,0.000000,#N/A,252322.07,-38.61
CMS_Spread_Swap,DiscountCurve/EUR/3/3Y,Up,252360.68,0.000000,#N/A,252286.07,-74.61
CMS_Spread_Swap,DiscountCurve/EUR/4/5Y,Up,252360.68,0.000000,#N/A,252295.32,-65.36
CMS_Spread_Swap,DiscountCurve/EUR/6/10Y,Up,252360.68,0.000000,#N/A,252473.18,112.49
CMS_Spread_Swap,DiscountCurve/EUR/7/15Y,Up,252360.68,0.000000,#N/A,252677.12,316.44
CMS_Spread_Swap,DiscountCurve/EUR/8/20Y,Up,252360.68,0.000000,#N/A,252420.00,59.32
CMS_Spread_Swap,DiscountCurve/EUR/1/1Y,Down,252360.68,0.000000,#N/A,252364.04,3.35
CMS_Spread_Swap,DiscountCurve/EUR/2/2Y,Down,252360.68,0.000000,#N/A,252399.29,38.61
CMS_Spread_Swap,DiscountCurve/EUR/3/3Y,Down,252360.68,0.000000,#N/A,252435.31,74.63
CMS_Spread_Swap,DiscountCurve/EUR/4/5Y,Down,252360.68,0.000000,#N/A,252426.06,65.38
CMS_Spread_Swap,DiscountCurve/EUR/6/10Y,Down,252360.68,0.000000,#N/A,252248.12,-112.56
CMS_Spread_Swap,DiscountCurve/EUR/7/15Y,Down,252360.68,0.000000,#N/A,252043.92,-316.76
CMS_Spread_Swap,DiscountCurve/EUR/8/20Y,Down,252360.68,0.000000,#N/A,252301.35,-59.33
CMS_Spread_Swap,Correlation/EUR-CMS-10Y:EUR-CMS-2Y/0/1Y/ATM,Up,252360.68,0.010000,#N/A,252282.08,-78.60
CMS_Spread_Swap,Correlation/EUR-CMS-10Y:EUR-CMS-2Y/1/2Y/ATM,Up,252360.68,0.010000,#N/A,221882.97,-30477.71
CMS_Spread_Swap,Correlation/EUR-CMS-10Y:EUR-CMS-2Y/0/1Y/ATM,Down,252360.68,0.010000,#N/A,252440.67,79.99
CMS_Spread_Swap,Correlation/EUR-CMS-10Y:EUR-CMS-2Y/1/2Y/ATM,Down,252360.68,0.010000,#N/A,281114.15,28753.47
Digital_CMS_Spread,DiscountCurve/EUR/2/2Y,Up,242787.05,0.000000,#N/A,242779.38,-7.67
Digital_CMS_Spread,DiscountCurve/EUR/3/3Y,Up,242787.05,0.000000,#N/A,242736.12,-50.93
Digital_CMS_Spread,DiscountCurve/EUR/4/5Y,Up,242787.05,0.000000,#N/A,242769.60,-17.45
Digital_CMS_Spread,DiscountCurve/EUR/2/2Y,Down,242787.05,0.000000,#N/A,242794.72,7.67
Digital_CMS_Spread,DiscountCurve/EUR/3/3Y,Down,242787.05,0.000000,#N/A,242837.99,50.94
Digital_CMS_Spread,DiscountCurve/EUR/4/5Y,Down,242787.05,0.000000,#N/A,242804.50,17.45
Digital_CMS_Spread,Correlation/EUR-CMS-10Y:EUR-CMS-2Y/1/2Y/ATM,Up,242787.05,0.010000,#N/A,242692.79,-94.25
Digital_CMS_Spread,Correlation/EUR-CMS-10Y:EUR-CMS-2Y/1/2Y/ATM,Down,242787.05,0.010000,#N/A,242876.90,89.85
