#TradeId,IsPar,Factor_1,ShiftSize_1,Factor_2,ShiftSize_2,Currency,Base NPV,Delta,Gamma
CAP_EUR,true,DiscountCurve/EUR/0/2W,0.000100,,0.000000,EUR,-7179.57,0.01,#N/A
CAP_EUR,true,DiscountCurve/EUR/3/6M,0.000100,,0.000000,EUR,-7179.57,0.00,#N/A
CAP_EUR,true,DiscountCurve/EUR/5/1Y,0.000100,,0.000000,EUR,-7179.57,0.07,#N/A
CAP_EUR,true,DiscountCurve/EUR/6/2Y,0.000100,,0.000000,EUR,-7179.57,0.14,#N/A
CAP_EUR,true,DiscountCurve/EUR/7/3Y,0.000100,,0.000000,EUR,-7179.57,0.21,#N/A
CAP_EUR,true,DiscountCurve/EUR/8/4Y,0.000100,,0.000000,EUR,-7179.57,0.28,#N/A
CAP_EUR,true,DiscountCurve/EUR/9/5Y,0.000100,,0.000000,EUR,-7179.57,0.50,#N/A
CAP_EUR,true,DiscountCurve/EUR/10/7Y,0.000100,,0.000000,EUR,-7179.57,1.14,#N/A
CAP_EUR,true,DiscountCurve/EUR/11/10Y,0.000100,,0.000000,EUR,-7179.57,1.90,#N/A
CAP_EUR,true,IndexCurve/EUR-EURIBOR-6M/0/2W,0.000100,,0.000000,EUR,-7179.57,-0.01,#N/A
CAP_EUR,true,IndexCurve/EUR-EURIBOR-6M/3/6M,0.000100,,0.000000,EUR,-7179.57,0.00,#N/A
CAP_EUR,true,IndexCurve/EUR-EURIBOR-6M/5/1Y,0.000100,,0.000000,EUR,-7179.57,-0.01,#N/A
CAP_EUR,true,IndexCurve/EUR-EURIBOR-6M/6/2Y,0.000100,,0.000000,EUR,-7179.57,0.27,#N/A
CAP_EUR,true,IndexCurve/EUR-EURIBOR-6M/7/3Y,0.000100,,0.000000,EUR,-7179.57,2.09,#N/A
CAP_EUR,true,IndexCurve/EUR-EURIBOR-6M/8/4Y,0.000100,,0.000000,EUR,-7179.57,5.86,#N/A
CAP_EUR,true,IndexCurve/EUR-EURIBOR-6M/9/5Y,0.000100,,0.000000,EUR,-7179.57,20.44,#N/A
CAP_EUR,true,IndexCurve/EUR-EURIBOR-6M/10/7Y,0.000100,,0.000000,EUR,-7179.57,57.88,#N/A
CAP_EUR,true,IndexCurve/EUR-EURIBOR-6M/11/10Y,0.000100,,0.000000,EUR,-7179.57,-151.21,#N/A
CAP_EUR,true,OptionletVolatility/EUR/4/1Y/0.04,0.000100,,0.000000,EUR,-7179.57,-1.11,#N/A
CAP_EUR,true,OptionletVolatility/EUR/11/2Y/0.04,0.000100,,0.000000,EUR,-7179.57,2.09,#N/A
CAP_EUR,true,OptionletVolatility/EUR/18/3Y/0.04,0.000100,,0.000000,EUR,-7179.57,-1.50,#N/A
CAP_EUR,true,OptionletVolatility/EUR/25/5Y/0.04,0.000100,,0.000000,EUR,-7179.57,1.22,#N/A
CAP_EUR,true,OptionletVolatility/EUR/32/7Y/0.04,0.000100,,0.000000,EUR,-7179.57,-0.86,#N/A
CAP_EUR,true,OptionletVolatility/EUR/39/10Y/0.04,0.000100,,0.000000,EUR,-7179.57,-279.58,#N/A
CAP_USD,true,DiscountCurve/EUR/0/2W,0.000100,,0.000000,EUR,-12692.72,0.01,#N/A
CAP_USD,true,DiscountCurve/EUR/1/1M,0.000100,,0.000000,EUR,-12692.72,0.00,#N/A
CAP_USD,true,DiscountCurve/EUR/2/3M,0.000100,,0.000000,EUR,-12692.72,0.00,#N/A
CAP_USD,true,DiscountCurve/EUR/3/6M,0.000100,,0.000000,EUR,-12692.72,0.02,#N/A
CAP_USD,true,DiscountCurve/EUR/4/9M,0.000100,,0.000000,EUR,-12692.72,0.00,#N/A
CAP_USD,true,DiscountCurve/EUR/5/1Y,0.000100,,0.000000,EUR,-12692.72,0.08,#N/A
CAP_USD,true,DiscountCurve/EUR/6/2Y,0.000100,,0.000000,EUR,-12692.72,0.20,#N/A
CAP_USD,true,DiscountCurve/EUR/7/3Y,0.000100,,0.000000,EUR,-12692.72,0.30,#N/A
CAP_USD,true,DiscountCurve/EUR/8/4Y,0.000100,,0.000000,EUR,-12692.72,0.41,#N/A
CAP_USD,true,DiscountCurve/EUR/9/5Y,0.000100,,0.000000,EUR,-12692.72,0.84,#N/A
CAP_USD,true,DiscountCurve/EUR/10/7Y,0.000100,,0.000000,EUR,-12692.72,2.49,#N/A
CAP_USD,true,DiscountCurve/EUR/11/10Y,0.000100,,0.000000,EUR,-12692.72,3.46,#N/A
CAP_USD,true,DiscountCurve/USD/0/2W,0.000100,,0.000000,EUR,-12692.72,0.32,#N/A
CAP_USD,true,DiscountCurve/USD/2/3M,0.000100,,0.000000,EUR,-12692.72,0.00,#N/A
CAP_USD,true,DiscountCurve/USD/3/6M,0.000100,,0.000000,EUR,-12692.72,0.04,#N/A
CAP_USD,true,DiscountCurve/USD/4/9M,0.000100,,0.000000,EUR,-12692.72,0.00,#N/A
CAP_USD,true,DiscountCurve/USD/5/1Y,0.000100,,0.000000,EUR,-12692.72,-0.07,#N/A
CAP_USD,true,DiscountCurve/USD/6/2Y,0.000100,,0.000000,EUR,-12692.72,-0.20,#N/A
CAP_USD,true,DiscountCurve/USD/7/3Y,0.000100,,0.000000,EUR,-12692.72,-0.29,#N/A
CAP_USD,true,DiscountCurve/USD/8/4Y,0.000100,,0.000000,EUR,-12692.72,-0.41,#N/A
CAP_USD,true,DiscountCurve/USD/9/5Y,0.000100,,0.000000,EUR,-12692.72,-0.83,#N/A
CAP_USD,true,DiscountCurve/USD/10/7Y,0.000100,,0.000000,EUR,-12692.72,-2.50,#N/A
CAP_USD,true,DiscountCurve/USD/11/10Y,0.000100,,0.000000,EUR,-12692.72,-3.47,#N/A
CAP_USD,true,IndexCurve/EUR-EURIBOR-3M/4/9M,0.000100,,0.000000,EUR,-12692.72,0.00,#N/A
CAP_USD,true,IndexCurve/EUR-EURIBOR-3M/5/1Y,0.000100,,0.000000,EUR,-12692.72,-0.07,#N/A
CAP_USD,true,IndexCurve/EUR-EURIBOR-3M/6/2Y,0.000100,,0.000000,EUR,-12692.72,-0.19,#N/A
CAP_USD,true,IndexCurve/EUR-EURIBOR-3M/7/3Y,0.000100,,0.000000,EUR,-12692.72,-0.29,#N/A
CAP_USD,true,IndexCurve/EUR-EURIBOR-3M/8/4Y,0.000100,,0.000000,EUR,-12692.72,-0.40,#N/A
CAP_USD,true,IndexCurve/EUR-EURIBOR-3M/9/5Y,0.000100,,0.000000,EUR,-12692.72,-0.82,#N/A
CAP_USD,true,IndexCurve/EUR-EURIBOR-3M/10/7Y,0.000100,,0.000000,EUR,-12692.72,-2.46,#N/A
CAP_USD,true,IndexCurve/EUR-EURIBOR-3M/11/10Y,0.000100,,0.000000,EUR,-12692.72,-3.41,#N/A
CAP_USD,true,IndexCurve/USD-LIBOR-3M/0/2W,0.000100,,0.000000,EUR,-12692.72,-0.01,#N/A
CAP_USD,true,IndexCurve/USD-LIBOR-3M/2/3M,0.000100,,0.000000,EUR,-12692.72,0.00,#N/A
CAP_USD,true,IndexCurve/USD-LIBOR-3M/3/6M,0.000100,,0.000000,EUR,-12692.72,0.00,#N/A
CAP_USD,true,IndexCurve/USD-LIBOR-3M/4/9M,0.000100,,0.000000,EUR,-12692.72,0.00,#N/A
CAP_USD,true,IndexCurve/USD-LIBOR-3M/5/1Y,0.000100,,0.000000,EUR,-12692.72,0.27,#N/A
CAP_USD,true,IndexCurve/USD-LIBOR-3M/6/2Y,0.000100,,0.000000,EUR,-12692.72,3.27,#N/A
CAP_USD,true,IndexCurve/USD-LIBOR-3M/7/3Y,0.000100,,0.000000,EUR,-12692.72,9.48,#N/A
