#TradeId,NettingSetId,CVA,DVA,FBA,FCA,FBAexOwnSP,FCAexOwnSP,FBAexAllSP,FCAexAllSP,COLVA,MVA,OurKVACCR,TheirKVACCR,OurKVACVA,TheirKVACVA,CollateralFloor,AllocatedCVA,AllocatedDVA,AllocationMethod,BaselEPE,BaselEEPE
,CPTY_A,94313.76,77387.89,30346.36,-3570.17,35685.13,-4103.92,37348.75,-4957.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,94313.76,77387.89,None,249546.25,249546.25
Swap_20y,CPTY_A,94313.76,77387.89,30346.36,-3570.17,35685.13,-4103.92,37348.75,-4957.50,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,249546.25,249546.25
